日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,人气意愿指标（AR）,人气意愿指标（BR）,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标,JDRS阶段弱势指标,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2020/10/30,34.8,33.23,1.3416,"41,227,305.72","31,676,890.80","6,574,369.83",44.4867,"6,624,144.03",357.8485,91.6667,526.2035,203.5662,197.8648,51.66,"-11,557.92","44,613,234.05","149,832,571.71",27.8411,30.16,30.8205,2.2833,6.21,16.8223,2.2577,24.7919,135.1587,0.014,6.0655,88.9435,87.8077,91.2152,84.3726,9.0549,358.7062,74.4109,13.046,0.9689,32.45,0.7143,0.6667,0,6.1304,0.2315,203.74,0.5674,0.3479,2.5614,213.4737,30.0568,5.1514,0.6405
2020/10/29,30.2,33.2,0.7899,"24,363,351.05","30,337,369.40","5,696,322.62",43.797,"6,306,567.40",346.3813,91.6667,417.5803,255.7209,202.2047,49.93,"85,900.51","44,576,457.60","162,429,620.06",26.6563,29.458,29.6157,2.2258,8.32,15.1544,2.0335,30.3366,140.1386,0.0128,7.1718,91.3586,87.2398,99.5961,84.3228,8.0671,229.7616,50.166,0,0.9578,29.2875,0.5714,0.6667,0.125,5.4268,0.2057,197.2668,0.5905,0.3711,2.3143,218.617,29.5316,4.6535,0.6232
2020/10/28,27.4,30.18,0.8769,"26,011,311.37","31,713,227.80","6,085,980.57",42.5613,"6,282,543.10",272.1283,91.6667,398.3842,227.2066,178.61,46.91,"83,395.36","42,069,641.46","132,133,748.01",25.3277,28.222,27.8236,1.895,6.34,13.233,1.796,24.2188,110.0629,0.0113,5.41,87.0379,85.1804,90.7527,78.6045,6.9207,546.6003,57.3123,1.4308,0.925,27.3575,0.5714,0.6154,0.1429,4.6366,0.1785,180.9353,0.6155,0.3131,2.1214,357.0213,29.0157,4.0236,0.5648
2020/10/27,25.83,27.44,1.1046,"32,511,441.80","31,385,471.00","6,243,191.71",40.2344,"8,442,359.31",246.5979,91.6667,376.1663,221.4149,167.1417,43.34,"9,208.38","39,321,379.82","109,869,764.18",24.6642,27.162,26.6454,1.7727,5.77,11.3956,1.5886,17.7388,98.6334,0.0104,3.6791,81.4139,84.2517,75.7383,70.4574,6.3902,"1,005.59",76.032,23.193,0.886,27.6525,0.4286,0.5714,0.1667,3.9781,0.1506,164.6071,0.642,0.2945,1.8857,342.3706,28.4598,3.5863,0.6189
2020/10/26,30.1,26.75,1.2257,"33,641,207.93","29,557,490.40","5,831,201.06",36.9005,"9,545,309.96",304.4036,91.6667,286.2131,188.2084,164.411,41.73,"-77,378.29","38,479,245.96","98,181,402.54",24.106,26.442,26.2481,1.9432,5.87,9.8229,1.3832,18.8317,133.3765,0.0102,3.82,85.2151,85.6706,84.3039,67.8917,1,"1,419.10",75.7942,28.4028,0.888,28.94,0.2857,0.5714,0.1667,3.4724,0.1179,156.4327,0.669,0.2867,1.7036,415.6211,27.776,3.3324,0.6324
2020/10/23,26.7,29.72,1.4782,"32,542,839.87","26,485,349.20","5,239,369.67",32.5363,"10,383,101.19",343.8525,91.6667,494.1687,264.1866,206.5539,45.34,"80,624.58","41,723,356.07","136,895,296.50",23.4395,25.426,25.9971,2.1555,8.99,8.2011,1.1349,36.5181,187.0008,0.0099,7.5945,93.5593,85.8984,108.8811,98.6118,1,"1,117.24",81.3918,0,0.8735,26.4275,0.1429,0.5714,0.1667,2.9799,0.0805,170.7065,0.6958,0.3843,1.4707,367.7782,26.9514,3.0754,0.7108
2020/10/22,24.5,27.02,1.4584,"30,817,152.44","23,001,822.00","4,251,099.64",25.2427,"10,243,710.01",282.1068,91.6667,456.2896,218.2692,196.3496,42.22,"59,616.24","38,325,706.85","97,840,187.98",22.21,23.658,24.1356,1.6786,7.66,5.9307,0.8355,29.9976,183.9796,0.0075,5.9727,90.339,82.068,106.881,97.8877,1,"1,012.07",79.7114,3.6008,0.8341,24.5325,0.2857,0.5,0.1667,2.1763,0.049,155.1091,0.7215,0.3375,1.2764,293.4741,26.0769,2.3587,0.5975
2020/10/21,23.45,24.88,1.3997,"24,957,057.68","21,894,378.60","3,138,719.43",15.6536,"9,570,249.36",205.8228,83.3333,304.707,176.1143,163.0342,39.5,"39,731.10","35,579,242.89","73,719,305.26",21.1648,22.4,22.6934,1.3044,5.8,4.0146,0.5952,24.2964,183.8537,0.0055,4.6618,87.3564,77.9325,106.2042,96.7775,1,563.0479,73.9973,7.5377,0.8049,23.2225,0.4286,0.4615,0.2857,1.5359,0.0231,140.6444,0.7456,0.2822,1.0986,209.8177,25.0892,1.8128,0.4673
2020/10/20,21.65,23.84,1.5355,"22,791,673.24","18,492,112.20","2,288,947.94",-1.6269,"9,028,283.60",155.931,83.3333,178.9603,136.3174,131.9767,37.51,"71,442.94","34,450,077.16","50,955,551.29",20.3783,21.296,21.6002,1.0174,5.54,2.3003,0.4027,22.6495,193.3458,0.0039,4.2655,84.9307,73.2205,108.351,95.9062,76.5556,458.5983,71.3558,0,0.7428,21.6425,0.5714,0.4167,0.25,1.0437,0.0022,139.2523,0.7675,0.2492,0.945,150.5605,24.1582,1.3967,0.4183
2020/10/19,20.92,21.67,1.3423,"17,010,232.30","15,309,878.20","1,412,947.87",-20.9558,"8,230,669.83",150.7032,75,178.1576,136.4398,132.8343,35.04,"3,127.63","32,096,018.70","18,417,811.44",19.7054,20.344,20.4803,0.6743,3.77,0.4268,0.2472,14.4089,191.847,0.0019,2.6327,77.396,67.3654,97.4573,92.2733,30.4211,394.3071,62.8846,21.8456,0.6919,20.7025,0.4286,0.4167,0.25,0.5968,-0.0127,125.842,0.7868,0.1786,0.8114,94.0575,23.3053,1.038,0.3136
2020/10/16,20.88,20.88,1.656,"16,299,473.13","12,740,736.00","926,528.07",-35.8926,"7,864,970.27",131.012,66.6667,145.6867,119.545,118.4891,33.77,"35,970.79","31,448,951.15","-6,729,822.81",19.2546,19.67,19.8854,0.5043,3.02,-0.5268,0.1403,11.9971,195.1637,0.001,2.1873,77.291,62.3501,107.1727,89.4268,23.1579,293.7474,62.1296,11.1111,0.5394,20.7025,0.5714,0.3333,0.25,0.3265,-0.0253,120.1381,0.8031,0.1413,0.6843,39.763,22.6461,0.866,0.25
2020/10/15,20.54,20.88,1.656,"16,299,473.13","12,740,736.00","926,528.07",-35.8926,"7,864,970.27",131.012,66.6667,145.6867,119.545,118.4891,33.77,"35,970.79","31,448,951.15","-6,729,822.81",19.2546,19.67,19.8854,0.5043,3.02,-0.5268,0.1403,11.9971,195.1637,0.001,2.1873,77.291,62.3501,107.1727,89.4268,23.1579,293.7474,62.1296,11.1111,0.5394,20.4925,0.5714,0.3333,0.25,0.3265,-0.0253,120.1381,0.8031,0.1413,0.6843,39.763,22.6461,0.866,0.25
2020/10/14,19.36,20.73,5.1119,"26,740,471.15","10,014,527.80","344,966.67",-54.0741,"7,288,048.69",127.9293,58.3333,138.4979,117.2813,122.1414,32.75,"29,874.32","31,328,950.98","11,784,925.26",18.9226,19.074,19.3881,0.3459,2.83,-1.2447,0.0563,12.439,263.8632,0.0004,2.29,71.6899,54.8797,105.3102,88.7723,4.8806,366.1317,91.488,15.0794,0.5598,19.3,0.5714,0.3333,0.25,0.1308,-0.0348,120.2436,0.8165,0.1375,0.6429,21.6883,22.2219,0.7499,0.2256
2020/10/13,19.07,19.36,2.2477,"8,856,268.39","5,163,197.60","-1,401,131.61",-106.0221,"2,197,356.85",130.2189,58.3333,129.152,109.7222,117.2122,31.23,"21,628.85","29,461,219.58","-9,345,922.29",18.5368,18.5,18.7171,0.0908,1.56,-1.8051,-0.0056,5.9999,168.7419,-0.0003,1.1318,65.343,46.4746,103.0799,78.7707,1.1238,21.1411,71.308,11.1111,0.4268,18.94,0.7143,0.2727,0.3333,-0.0455,-0.0402,117.3333,0.8271,0.0651,0.5493,-23.3707,21.989,0.6228,0.2701
2020/10/12,18.31,19.08,2.5304,"7,561,855.14","3,947,341.60","-1,825,450.08",-115.7948,"1,506,692.08",133.6561,50,132.9998,117.6407,122.9873,30.76,"34,830.25","29,331,013.40","-13,021,722.42",18.3251,18.208,18.3957,-0.0474,1.15,-1.9916,-0.0291,4.9361,102.0987,-0.0006,0.9155,53.5701,37.0404,86.6296,74.9738,0.6762,2.1443,66.4871,22.3881,0.3967,18.2275,0.5714,0.25,0.375,-0.1388,-0.045,119.25,0.8352,0.0356,0.535,-30.0127,22.2606,0.6103,0.2615
2020/10/9,18.08,18.3,1.4519,"4,223,621.09","3,002,226.00","-2,210,588.09",-115.5614,"1,014,356.37",109.7421,41.6667,118.0813,105.042,106.6332,29.98,"34,934.87","29,007,212.38","-10,339,985.20",18.1669,17.952,18.0535,-0.2092,0.42,-1.7465,-0.0315,0.7848,-19.2448,-0.0013,0.1991,36.535,28.7755,52.0538,57.2061,-0.1048,-38.5865,47.0891,61.194,0.3589,17.92,0.4286,0.25,0.5,-0.1787,-0.048,107.2685,0.8415,-0.0193,0.515,-44.4692,22.639,0.6496,0.2713
2020/9/30,17.83,17.9,0.9278,"2,961,644.69","2,931,676.60","-2,329,902.89",-110.8249,"1,544,788.00",93.2609,33.3333,103.6066,96.9727,91.7722,29.58,"-15,252.89","28,912,094.39","-2,165,507.80",18.1342,17.878,17.9302,-0.2935,-0.2,-1.1117,-0.0083,-1.8596,-66.8916,-0.0019,-0.2445,24.8024,24.8958,24.6157,38.5673,-0.6557,-74.1282,34.82,81.0945,0.4373,17.8825,0.4286,0.3077,0.5714,-0.1058,-0.0448,104.1303,0.8463,-0.0261,0.5664,-47.9718,23.146,0.6794,0.2663
2020/9/29,17.94,17.86,0.6199,"2,139,357.89","3,182,759.60","-2,315,577.67",-89.5294,"1,844,264.53",92.2195,33.3333,111.7765,102.4486,97.7231,29.46,"-20,238.75","28,905,480.77","-2,329,120.83",18.1583,17.874,17.9454,-0.3253,-0.54,-0.4786,0.0291,-2.7366,-83.304,-0.0023,-0.41,22.5883,24.9425,17.8798,36.2536,-0.7361,-81.7948,25.8506,83.0846,0.4358,17.86,0.5714,0.2308,0.5714,0.0191,-0.0401,105.6805,0.8498,-0.049,0.6007,-45.8442,23.7702,0.6737,0.2544
2020/9/28,17.75,17.9,0.7487,"2,787,727.88","3,447,331.00","-2,180,528.83",-71.208,"1,813,193.84",94.087,41.6667,102.5613,87.2483,98.134,29.64,"28,672.91","28,910,256.15","-6,143,882.23",18.2057,17.922,17.9881,-0.3449,-0.76,0.0462,0.0728,-3.0117,-106.7154,-0.0029,-0.5082,20.8055,26.1196,10.1773,37.4283,-0.6528,-74.4231,28.4774,81.0945,0.3732,17.8525,0.5714,0.25,0.5,0.1227,-0.0349,108.8808,0.852,-0.0716,0.65,-45.8266,24.3492,0.6767,0.2508
2020/9/25,17.95,17.8,0.6694,"2,878,571.18","3,731,031.40","-2,043,269.69",-59.1008,"2,592,507.93",97.805,33.3333,109.4999,90.6843,105.0042,29.39,"-36,390.36","28,894,563.23","-2,368,970.26",18.247,18.022,18.0321,-0.3612,-0.58,0.1359,0.1214,-3.7404,-126.7856,-0.003,-0.7064,21.5144,28.7767,6.9897,32.8986,-0.1981,-71.3712,28.7667,86.0697,0.413,17.955,0.7143,0.3077,0.5,0.1729,-0.0298,109.8765,0.8523,-0.0815,0.6907,-44.7604,24.9724,0.6676,0.232
2020/9/24,17.83,17.93,0.7849,"3,909,935.64","4,289,227.00","-1,846,293.65",-50.9406,"2,987,664.42",106.6379,41.6667,102.3171,93.1507,108.2431,29.67,"-15,234.43","28,915,381.29","-11,701,508.86",18.3118,18.194,18.1481,-0.3433,-0.85,0.4768,0.1745,-3.3684,-131.3716,-0.0018,-0.6245,25.3064,32.4078,11.1035,35.6982,-0.3224,-74.4026,32.3996,79.602,0.3981,17.835,0.7143,0.3333,0.4444,0.2577,-0.0255,105.2848,0.8506,-0.0553,0.73,-37.4516,25.4802,0.6676,0.2606
2020/9/23,18.05,17.88,0.7489,"4,202,004.31","4,973,311.40","-1,673,151.78",-39.9252,"3,098,506.22",116.1602,41.6667,111.9459,101.3492,118.2645,29.52,"20,182.45","28,904,464.67","-8,110,450.12",18.4027,18.284,18.2572,-0.3205,-1.4,0.7034,0.2269,-3.8753,-172.1361,-0.0015,-0.7318,27.7605,35.9586,11.3645,33.8952,-0.3143,-70.2517,33.4378,86.5672,0.5102,18.16,0.7143,0.2727,0.4,0.3312,-0.021,94.5032,0.8462,-0.0245,0.8379,-35.3199,25.9285,0.6649,0.2596
2020/9/22,18.26,18.1,0.548,"3,476,819.50","5,619,109.40","-1,458,838.38",-27.1056,"2,991,670.19",124.4011,41.6667,118.4549,105.9446,124.1262,29.74,"-33,255.38","28,955,616.47","-9,841,523.24",18.5319,18.464,18.4458,-0.2566,-1.28,1.0499,0.2782,-2.8318,-104.8264,-0.0006,-0.5664,32.6856,40.0576,17.9417,37.7794,-0.2821,-88.5661,28.7632,89.3536,0.5382,18.46,0.8571,0.2727,0.3333,0.3903,-0.0173,98.3161,0.8395,-0.0248,0.9293,-33.6324,26.2873,0.7256,0.2738
2020/9/21,18.82,18.4,0.5432,"4,206,243.42","6,313,328.60","-1,087,860.38",-2.352,"3,344,332.03",137.1615,41.6667,125.0417,111.1388,132.19,30.08,"-24,525.67","29,012,026.92","1,906,224.96",18.6283,18.7,18.6187,-0.1884,-0.58,1.7432,0.3215,-1.6569,-66.1467,0.0003,-0.2755,40.8413,43.7435,35.0367,43.4357,-0.0408,-81.4899,30.5599,77.9468,0.6264,18.5425,0.8571,0.3636,0.3333,0.5158,-0.0123,98.5538,0.8308,-0.0043,0.975,-32.8963,26.4706,0.7873,0.3085
2020/9/18,18.26,18.66,0.6313,"5,591,336.44","7,753,743.80","-675,101.60",10.0208,"3,206,314.88",140.6448,50,132.2817,119.3604,140.9132,30.5,"44,639.42","29,070,712.84","5,219,218.36",18.7111,18.896,18.7281,-0.1364,0.33,3.0009,0.3558,-1.1696,-69.9665,0.0008,-0.0782,44.3028,45.1947,42.5191,48.7019,-0.4534,-38.3961,33.9706,68.0608,0.6637,18.3725,0.8571,0.3636,0.3333,0.7491,-0.0038,103.3795,0.8207,0.0247,0.9836,-34.644,26.6284,0.8623,0.3029
2020/9/17,18.7,18.38,0.756,"7,295,555.06","8,968,949.40","-286,131.47",12.7414,"6,826,786.49",137.3346,41.6667,124.7439,115.7216,139.9816,29.94,"2,738.92","28,984,454.10","4,205,267.70",18.7288,18.96,18.7621,-0.1071,-0.18,3.4845,0.3835,-2.6225,-106.8772,0.0006,-0.5209,41.8928,45.6406,34.3973,42.4389,-0.513,-20.1497,38.0226,78.7072,0.6887,18.935,0.7143,0.4167,0.3333,0.8108,0.0075,102.567,0.8099,-0.0372,1.0293,-26.1226,26.8247,0.9581,0.3057
2020/9/16,19.33,18.78,0.7287,"7,526,850.64","9,688,373.40","45,282.56",14.2241,"7,246,469.33",141.6031,50,126.2903,118.6528,139.6347,30.34,"-49,203.80","29,140,454.21","10,026,640.40",18.8122,18.95,18.9532,-0.007,0.3,4.1348,0.408,-0.74,29.5112,0.0006,-0.14,46.465,47.5145,44.366,49.6562,-0.0112,-55.6188,38.2817,49.8507,0.7659,19.28,0.5714,0.4167,0.3333,0.9336,0.0127,105.9222,0.7992,-0.0817,1.06,-10.8536,27.0196,1.0276,0.3144
2020/9/15,19.34,19.28,0.5839,"6,902,457.78","10,206,775.80","456,104.63",19.7197,"7,087,071.64",153.2008,58.3333,137.7057,127.7273,149.2322,31.04,0,"29,333,332.53","13,638,731.46",18.7903,18.906,19.0397,0.0589,1.08,4.5607,0.4174,1.8713,85.7346,0.0008,0.3473,49.5294,48.0392,52.5098,60.3464,0.2712,-46.0196,36.6723,33.3333,0.8111,19.235,0.5714,0.5,0.3333,1.0249,0.0196,107.5293,0.7896,0.0358,1.0407,-6.6221,27.1577,1.0497,0.316
2020/9/14,18.97,19.38,0.9192,"11,276,050.15","11,870,729.40","1,025,394.66",23.1483,"6,861,234.01",146.7345,66.6667,149.5525,126.9928,149.8077,31.29,"51,022.59","29,369,095.88","12,461,468.11",18.6102,18.746,18.9196,0.0442,0.29,4.5849,0.4167,2.9437,82.8231,0.0006,0.4864,46.5375,47.2941,45.0242,62.5922,0.0425,73.1443,45.4065,30.4843,0.7824,18.7075,0.5714,0.5385,0.2222,1.0089,0.0254,113.3333,0.7817,0.0237,1.0879,-2.8428,27.1317,1.053,0.3112
2020/9/11,18.08,18.98,0.7281,"11,403,193.20","12,417,279.20","1,280,651.85",22.6454,"6,803,086.93",127.7511,58.3333,133.7362,120.3316,140.0917,30.64,"55,117.67","29,128,549.64","7,340,693.58",18.4591,18.51,18.6894,-0.016,-1.47,4.2399,0.4187,1.774,14.7831,0.0008,0.2045,40.1484,47.6724,25.1004,57.2945,0.1429,4.6516,46.0681,41.8803,0.6986,18.515,0.4286,0.5385,0.2222,0.9079,0.0296,111.7128,0.7753,0.0068,1.095,4.9539,27.0166,1.0411,0.3202
2020/9/10,18.78,18.33,0.5907,"11,166,951.99","16,121,512.00","1,554,797.49",24.3525,"6,752,743.01",129.1551,50,119.5579,110.5802,134.2177,29.48,"-56,446.43","28,712,297.94","-1,331,589.42",18.4228,18.532,18.5441,-0.042,-0.26,3.9711,0.4313,-1.0348,12.8278,0.0009,-0.2891,38.1694,51.4344,11.6394,47.161,0.8436,-14.8841,44.3668,60.3989,0.7205,18.53,0.4286,0.5385,0.2222,0.8514,0.0334,102.2879,0.7699,0.0136,1.1443,5.1512,26.9306,1.0253,0.3295
2020/9/9,18.36,18.56,0.5474,"10,003,765.41","18,488,101.60","1,965,274.49",27.0034,"7,178,083.34",118.638,58.3333,126.2515,113.1004,128.3138,30.25,"7,764.41","28,847,637.63","2,856,278.90",18.4011,18.956,18.6512,0.0397,-0.36,4.0715,0.4493,0.3017,7.9751,0.0019,0.0209,50.8755,58.0669,36.4927,50.7091,0.2321,-22.8551,42.723,53.8462,0.6696,18.615,0.2857,0.5385,0.2222,0.9097,0.0376,99.9461,0.7653,0.07,1.1693,-2.4871,26.7771,1.0216,0.3212
2020/9/8,18.88,18.48,0.8916,"15,465,368.78","18,320,504.80","2,551,420.78",29.3611,"7,101,676.65",125.7453,50,112.3748,109.4209,128.4287,29.71,"-45,834.27","28,804,220.32","-1,258,067.52",18.4289,18.962,18.6968,0.1071,-0.37,3.9711,0.4546,0.2214,29.3142,0.0025,-0.0191,54.5222,61.6626,40.2414,49.6102,0.0841,27.7654,49.9183,56.1254,0.6347,18.3825,0.2857,0.4615,0.2222,0.9215,0.0425,106.268,0.7611,0.0557,1.1857,1.1217,26.6032,1.0099,0.3207
2020/9/7,18.82,18.2,0.8026,"14,429,230.00","17,104,848.40","2,730,821.23",30.2403,"7,126,476.01",126.6268,50,105.737,114.3622,125.4314,29.43,"-57,998.30","28,569,594.08","8,840,433.29",18.5956,19.05,18.8052,0.2091,0.12,4.1012,0.4489,-1.2614,9.9394,0.0031,-0.2355,59.846,65.2328,49.0723,46.106,-0.1703,16.7035,48.3866,60,0.6327,19.23,0.4286,0.5,0.125,0.998,0.0457,109.5725,0.7571,0.0044,1.2493,3.316,26.4703,0.9975,0.3236
2020/9/4,20.18,19.09,2.1395,"30,397,906.76","17,627,107.60","3,032,491.45",31.556,"7,143,343.27",137.828,50,112.8159,119.3934,132.7635,30.32,"-20,578.97","29,229,129.68","17,947,778.05",18.6067,19.18,19.1078,0.3992,1.83,4.1533,0.4256,3.7547,109.2516,0.0038,0.6364,71.8203,67.9262,79.6083,56.5166,0.4,73.0822,77.0443,35.6955,0.6787,19.995,0.4286,0.5385,0.2222,1.0524,0.0466,112.9586,0.7534,0.0686,1.2179,32.9554,26.2383,0.9973,0.3429
2020/9/3,18.63,20.45,2.0855,"22,422,014.57","14,143,158.80","1,732,847.98",32.9738,"4,502,790.04",157.0943,58.3333,141.3644,141.0828,160.1351,31.68,"64,027.90","31,241,494.88","42,878,682.44",18.4794,18.978,19.1168,0.4763,3,4.0793,0.3686,11.6876,185.1021,0.0036,2.1136,77.1036,65.9792,99.3524,79.3254,0.5538,442.5321,70.1916,0,0.6351,18.765,0.5714,0.5,0.125,1.0508,0.0426,117.5287,0.7498,0.1002,1.1207,29.6279,25.9883,0.9547,0.3607
2020/9/2,19.04,18.59,0.8123,"9,263,254.06","10,910,733.00","812,989.97",29.6567,"2,767,135.18",144.6947,58.3333,123.1521,119.856,135.5748,29.82,"-40,024.75","28,964,843.57","20,337,216.12",18.1122,18.34,18.4501,0.2723,0.47,3.1551,0.2957,3.2013,105.8015,0.0023,0.4745,65.6554,60.417,76.1322,61.7167,0.5269,96.1683,45.8467,26.4881,0.652,18.85,0.5714,0.4615,0.2222,0.8226,0.039,116.1149,0.7465,0.0425,1.0293,21.9687,25.702,0.7517,0.2625
2020/9/1,18.92,18.92,0.7614,"9,064,724.21","11,315,759.60","1,008,036.77",27.6949,"3,186,896.98",155.4135,66.6667,145.9507,132.3882,145.0226,30.71,"24,372.30","29,125,158.97","23,123,282.54",17.9996,18.112,18.3802,0.2945,1.14,2.6598,0.2547,5.8856,115.8122,0.0021,0.9591,66.0028,57.7978,82.4128,70.608,0.9346,124.6338,45.7951,14.0244,0.5952,18.835,0.5714,0.5,0.2,0.7392,0.0308,119.1436,0.7439,0.0476,0.9793,64.4282,25.4924,0.7151,0.258
2020/8/31,18.29,18.85,1.4835,"16,832,428.70","12,047,500.00","1,244,258.90",25.986,"4,024,923.97",158.0488,66.6667,142.1177,142.1053,156.4804,30.21,"3,368.42","29,091,096.92","25,249,983.29",17.7492,17.952,18.1103,0.2306,0.45,2.117,0.208,6.6528,130.3733,0.0012,1.0773,58.4304,53.6953,67.9007,69.8399,1.1603,413.3485,67.0998,15.727,0.5789,17.885,0.7143,0.5,0.2222,0.5946,0.0225,123.2026,0.7422,0.104,0.9907,65.7503,25.3688,0.6641,0.2504
2020/8/28,17.16,18.08,1.1551,"12,715,136.89","11,296,053.00","755,319.94",20.9879,"4,211,241.05",117.8633,58.3333,112.3624,116.5984,124.6849,29.44,"39,712.96","28,377,400.44","22,891,532.61",17.5405,17.738,17.7405,0.1174,0.28,1.4784,0.1703,3.6202,50.5276,0.0001,0.5127,47.5337,51.3277,39.9456,60.3397,0.8481,125.1437,58.8617,38.5757,0.5569,17.2025,0.8571,0.4545,0.2,0.4023,0.0152,121.6689,0.7414,0.068,0.935,59.0518,25.1087,0.6325,0.2202
2020/8/27,17.23,17.26,0.5394,"6,537,571.84","11,115,407.20","519,218.23",18.5272,"4,606,426.88",105.5923,50,92.0894,106.8931,110.6533,28.46,"32,982.34","27,767,402.25","16,729,818.98",17.4789,17.802,17.5708,0.0783,-0.76,0.8652,0.1503,-0.236,-6.9085,-0.0003,-0.1309,45.0232,53.2248,28.6201,44.9513,0.5485,40.6179,38.3501,62.908,0.6144,17.52,0.7143,0.4545,0.2,0.278,0.0079,116.229,0.7415,0.0388,0.8871,50.039,24.8813,0.6062,0.2277
2020/8/26,17.91,17.45,0.8324,"11,256,710.03","12,221,356.80","846,430.96",16.8736,"4,970,853.84",118.2482,58.3333,106.3217,114.6667,117.9938,28.65,"-14,350.92","27,839,179.18","9,380,334.73",17.5318,17.91,17.7261,0.1713,0.56,0.675,0.136,1.0715,32.2322,0.0001,0.1455,54.9906,57.3255,50.3208,48.5918,0.8724,164.0736,55.3832,57.27,0.6411,18.155,0.7143,0.4167,0.2222,0.2642,0.0014,123.4961,0.7426,0.0751,0.9157,55.1852,24.6573,0.6058,0.2266
2020/8/25,17.8,18.12,1.0923,"12,889,190.01","13,474,588.40","780,913.15",13.1793,"5,061,991.76",148.4507,66.6667,129.2103,129.4314,139.1003,29.37,"-10,342.15","28,253,919.13","15,094,806.97",17.5675,18.024,17.8642,0.2619,1.27,0.4275,0.1045,5.3437,101.0839,0.0005,0.8718,62.0872,58.493,69.2755,63.7677,1.0276,145.1725,63.6023,37.3887,0.6331,18.1,0.7143,0.4545,0.2,0.2182,-0.0035,127.4262,0.7444,0.0999,0.88,62.2189,24.3669,0.6045,0.2233
2020/8/24,19.34,17.78,1.2892,"13,158,292.35","11,747,181.00","521,536.68",7.6651,"5,019,559.49",140.1398,58.3333,124.9155,115.6904,124.5405,29.03,"-39,528.24","28,008,554.53","15,532,225.79",17.448,17.778,17.7363,0.2439,1.19,0.1013,0.0555,4.0984,126.0469,0.0007,0.6627,62.3381,56.6959,73.6224,58.2542,2.8447,182.1115,64.4394,47.4777,0.6545,18.3125,0.8571,0.4545,0.1818,0.1062,-0.0066,125.2995,0.7468,0.0534,0.8586,62.4577,24.1114,0.5836,0.1951
2020/8/21,17.96,18.4,1.4021,"11,858,381.30","10,084,130.20","165,623.23",-0.7425,"4,832,833.66",107.5874,58.3333,127.7794,145.8385,111.4165,30.63,"18,441.18","28,446,622.57","29,722,034.21",17.3951,17.592,17.7145,0.2608,2.26,0.1258,0.0072,8.0869,153.1536,0.0007,1.3836,67.246,53.8749,93.9883,75.777,1.3472,182.3663,61.8111,14.3369,0.6195,17.9975,0.8571,0.5455,0.1818,0.054,-0.0089,128.4916,0.749,0.0935,0.7779,28.707,23.7623,0.5881,0.2395
2020/8/20,18.1,17.8,1.798,"12,360,165.00","8,513,488.20","-182,701.85",-14.7924,"4,566,686.11",86.1944,50,91.8836,116.2447,85.1786,29.88,"-39,432.81","28,044,269.01","27,442,678.16",17.1341,17.23,17.3717,0.1374,1.49,-0.0496,-0.0464,5.0716,149.7771,0.0004,0.9018,58.0374,47.1893,79.7337,68.0191,0.699,107.5753,62.4815,35.6115,0.6877,17.81,0.8571,0.4545,0.2,-0.0311,-0.0093,124.2149,0.7506,0.0635,0.7371,29.4049,23.5605,0.5146,0.2464
2020/8/19,16.94,18.02,3.986,"17,257,485.46","6,741,998.20","-643,511.23",-28.8419,"4,150,990.18",84.2499,50,125.5105,126.0726,90.9091,30.87,"28,285.12","28,192,261.04","29,985,143.65",16.9682,16.898,17.1575,0.0499,1.19,-0.4917,-0.0811,6.5694,135.9508,0.0004,1.1573,54.8619,41.7652,81.0553,75.3975,0.1627,152.3999,84.5889,19.2771,0.5533,16.88,0.7143,0.5,0.1818,-0.0684,-0.0075,128.9907,0.7514,0.0511,0.6943,18.4221,23.3794,0.624,0.2384
2020/8/18,16.85,16.89,0.9352,"4,198,420.96","4,386,036.60","-1,768,139.83",-47.5005,"666,501.21",76.5392,50,92.4152,109.2455,78.4244,29.55,"5,118.50","27,022,606.87","2,843,766.22",16.7823,16.556,16.7263,-0.1396,0.21,-0.7442,-0.1026,0.0494,-11.4965,-0.0002,0.0818,41.9314,35.2169,55.3606,54.0733,-0.6142,-33.1917,42.7324,57.8947,0.3651,16.8375,0.7143,0.4444,0.1667,-0.1046,-0.0032,117.7824,0.7507,-0.0299,0.6014,-18.3731,23.1186,0.6536,0.2596
