日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标-上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2019/6/28,3.41,3.35,0.7398,"29,405,502.09","33,732,472.20","-4,620,300.32",-16.2619,"14,030,714.98",67.3768,33.3333,90.0959,111.6162,75.4789,29.11,"-525,039.30","537,491,576.25","162,988,337.35",3.4439,3.428,3.4153,-0.0164,-0.15,0.5679,-0.1595,-3.6433,-137.0775,0.0002,-0.1118,16.9728,24.2767,2.365,32.3675,-0.5313,-80.9397,34.449,96.3636,0.406,3.4225,0.8571,0.2727,0.3333,-0.057,0.0062,94.3662,0.652,-0.051,0.1664,-47.0199,22.7698,0.1182,0.2595
2019/6/27,3.43,3.42,0.5655,"25,963,551.17","39,614,174.40","-4,874,575.69",-0.3956,"15,029,558.79",70.0132,33.3333,83.6719,118.8776,74.6269,29.18,"-189,600.31","538,091,454.73","159,401,154.90",3.4646,3.464,3.448,-0.0057,-0.08,0.9156,-0.1484,-2.4947,-88.6933,0.0005,-0.0682,21.613,27.9286,8.9818,40.4854,-0.6512,-76.426,30.8497,82.1429,0.4211,3.42,0.7143,0.3636,0.3,-0.0286,0.0081,93.6986,0.6886,-0.0058,0.1829,-44.7966,23.422,0.1369,0.2361
2019/6/26,3.4,3.41,0.4962,"26,628,983.28","45,874,412.40","-4,440,635.08",5.5723,"15,642,030.68",67.1642,33.3333,92.5983,124,73.3096,29.16,"-472,703.71","538,015,379.98","82,481,072.21",3.4839,3.48,3.462,-0.0015,-0.03,1.0942,-0.1462,-3.4678,-67.9673,0.0001,-0.1055,22.8957,31.0864,6.5143,38.6538,-0.7273,-59.3179,31.0623,71.2121,0.3231,3.445,0.8571,0.3636,0.2,-0.0039,0.0098,91.9137,0.724,-0.0632,0.1907,-40.4059,24.1369,0.1596,0.3117
2019/6/25,3.5,3.43,0.7746,"42,708,693.29","53,297,270.40","-3,356,784.08",3.9715,"32,418,474.27",57.7181,41.6667,82.2967,109.8214,63.3229,29.22,"-474,025.97","538,169,579.06","93,564,761.46",3.4989,3.498,3.4881,0.0084,-0.1,0.5448,-0.1479,-2.8329,-38.4693,-0.0001,-0.1136,27.5254,35.1818,12.2125,40.7437,-0.38,24.525,38.0611,68.1818,0.1077,3.515,0.8571,0.3636,0.2,-0.007,0.0102,86.8354,0.7576,-0.078,0.1957,-21.1039,24.891,0.1731,0.3127
2019/6/24,3.51,3.53,0.7784,"43,962,605.95","54,954,434.20","-2,933,354.60",-5.7775,"33,545,474.01",67.5027,41.6667,107.9061,125.5507,75.0779,29.32,"714,231.71","539,375,529.14","170,067,221.13",3.5094,3.5,3.5171,0.0204,0.09,-0.772,-0.1583,0.4982,19.7917,0,-0.0091,34.3436,39.01,25.0108,52.5918,0.1136,-15.3996,38.8885,53.0303,0.2587,3.52,0.8571,0.4,0.1818,-0.0267,0.0089,98.3287,0.7885,-0.0511,0.1921,-12.0129,25.7499,0.2162,0.2883
2019/6/21,3.48,3.53,0.9841,"58,526,288.95","57,039,174.60","-2,155,463.17",-13.7994,"32,076,417.47",77.8146,50,87.733,135.5263,80.0613,29.32,"380,923.58","539,375,529.14","86,977,550.66",3.5033,3.5,3.5106,0.0183,-0.11,-1.6154,-0.1794,0.8571,31.0383,0.0004,0.0191,36.5154,41.3432,26.8599,52.5918,0.5714,89.7737,45.3231,53.0303,0.1929,3.4725,0.7143,0.4,0.2727,-0.0428,0.0065,97.5138,0.8164,0.0425,0.1993,3.9296,26.4616,0.2321,0.2727
2019/6/20,3.46,3.5,0.886,"56,358,469.14","59,667,386.40","-2,159,705.52",-23.1702,"34,460,934.96",85.6667,41.6667,96.5868,144.2982,90.3727,29.25,"800,831.53","538,872,241.77","144,470,519.13",3.502,3.482,3.5009,0.0144,-0.22,-2.7213,-0.2001,0.5988,-0.1576,0.0004,0.0027,39.7731,43.7571,31.8052,49.5345,0.2083,-5.3231,44.5358,57.5758,0.1812,3.51,0.5714,0.3636,0.3,-0.0694,0.0037,96.9529,0.8411,0.08,0.2057,11.6854,26.9307,0.2464,0.2743
2019/6/19,3.47,3.5,0.769,"63,912,612.86","64,610,853.80","-1,811,204.37",-25.7024,"34,755,059.15",84.0909,41.6667,87.5793,138.2353,86.8263,29.25,"-270,410.64","538,872,241.77","158,893,336.05",3.5148,3.51,3.5014,0.0143,-0.22,-3.2993,-0.2189,1.0344,27.4069,0,0.0227,43.5883,45.7491,39.2666,49.5345,0.775,37.6853,46.9498,57.5758,0.4134,3.47,0.5714,0.4167,0.3333,-0.0921,0.0004,96.4187,0.8628,0.0343,0.2071,16.8203,27.2184,0.246,0.2623
2019/6/18,3.55,3.44,0.5382,"51,759,212.21","82,652,238.40","-1,730,175.96",-32.2205,"37,268,357.53",80.2508,33.3333,93.1702,141.5966,81.3218,29.19,"-705,060.99","537,763,647.03","292,815,557.36",3.5223,3.554,3.5021,0.0141,0.06,-3.8434,-0.239,-0.5061,9.4368,-0.0005,-0.0209,44.1703,46.8295,38.8519,44.5697,0.36,-26.3464,41.6491,66.6667,0.5,3.505,0.5714,0.3636,0.3,-0.1077,-0.0028,97.7273,0.8811,0.0465,0.2079,8.4305,27.394,0.2496,0.2376
2019/6/17,3.41,3.53,0.5679,"54,116,055.81","94,489,651.60","-152,636.36",-37.2687,"36,824,328.60",70.0674,41.6667,83.288,151.7094,75.5435,29.33,"472,583.45","539,060,255.28","264,833,315.14",3.5408,3.61,3.5332,0.026,0.31,-3.9432,-0.2603,1.8025,21.7372,-0.0013,0.0709,49.5887,48.1591,52.4481,50.8191,0.0159,8.8051,42.7604,53.0303,0.4531,3.4675,0.5714,0.3333,0.3,-0.1066,-0.0061,99.7175,0.896,0.0595,0.2071,10.0018,27.4328,0.2509,0.2713
2019/6/14,3.56,3.44,0.8075,"73,016,890.41","96,526,325.80","1,977,104.75",-38.7254,"37,359,317.45",55.2093,41.6667,75.4324,151.5152,65.0246,29.18,"-492,215.85","537,625,983.83","309,308,864.53",3.5454,3.58,3.5347,0.0258,0.06,-4.571,-0.2929,-0.6498,13.3681,-0.0023,-0.0218,50.8982,47.4442,57.8063,44.3121,-0.0986,33.0907,47.2773,66.6667,0.4874,3.6475,0.4286,0.3846,0.3333,-0.1218,-0.0089,99.1354,0.907,0.0058,0.2043,6.1097,27.4623,0.2598,0.2554
2019/6/13,3.69,3.64,0.9863,"81,811,307.97","88,991,929.80","3,478,243.53",-45.2844,"37,360,094.19",76.8839,41.6667,89.3662,155.0661,79.79,29.38,"-167,094.81","541,574,221.14","389,137,044.93",3.5696,3.536,3.5821,0.0429,0.36,-5.6882,-0.3271,5.177,127.2865,-0.0022,0.1755,59.6807,45.7172,87.6076,58.6927,0.4151,71.4847,49.8809,36.3636,0.5628,3.7,0.4286,0.4167,0.3,-0.1347,-0.0123,108.982,0.9146,0.022,0.1993,0.7529,27.3342,0.2984,0.2484
2019/6/12,3.5,3.72,2.6271,"151,452,947.85","83,095,699.60","4,564,201.90",-49.5463,"37,608,491.24",104.8603,50,98.8086,161.3953,92.3497,29.48,"191,013.32","543,336,802.19","413,242,932.87",3.5321,3.484,3.5532,0.0274,0.4,-6.6016,-0.3771,8.0087,169.8745,-0.0029,0.2755,57.7029,38.7355,95.6376,65.8121,0.8293,195.5131,74.0293,24.2424,0.4667,3.66,0.5714,0.4545,0.2,-0.1651,-0.0153,109.7345,0.9187,0.0672,0.2136,-0.1268,27.222,0.3058,0.2495
2019/6/11,3.5,3.72,2.2636,"108,197,495.70","58,530,520.20","-1,373,031.73",-71.1655,"22,171,777.78",125.5259,50,110.4746,136.1233,103.8012,29.48,"955,066.59","543,336,802.19","370,685,206.67",3.4733,3.396,3.4698,-0.0144,0.3,-7.4482,-0.4167,8.9578,111.1655,-0.0041,0.3009,48.6755,29.2518,87.5229,65.8121,0.6341,13.7153,65.5719,29.5775,0.4667,3.405,0.7143,0.4,0.2727,-0.2128,-0.0181,110.3858,0.9199,0.0806,0.1986,-23.4639,27.0064,0.3057,0.2453
2019/6/10,3.4,3.38,1.4495,"65,594,751.18","48,614,149.40","-6,239,252.34",-67.8726,"12,209,329.12",110.0806,41.6667,102.3517,131.5556,95.9184,29.14,"-429,119.23","532,267,395.74","269,812,527.26",3.4302,3.316,3.3446,-0.0781,-0.18,-7.6432,-0.4247,-0.3929,-28.4349,-0.0045,-0.0064,23.0132,19.54,29.9598,46.7478,0.0652,-28.6704,52.2137,78.0822,0.5,3.2575,0.7143,0.4545,0.3,-0.2549,-0.02,97.1264,0.9184,-0.0174,0.1914,-33.6823,27.0162,0.3134,0.2634
2019/6/6,3.34,3.22,0.6597,"34,791,389.13","44,845,832.80","-8,860,821.35",-58.4227,"11,209,628.33",94.0731,33.3333,95.2815,125,84.7458,28.98,"-937,561.86","529,037,362.79","275,722,019.35",3.4415,3.324,3.3269,-0.1024,-0.25,-6.3209,-0.3828,-6.1453,-92.5799,-0.0043,-0.1745,14.5199,17.8033,7.953,31.8434,-0.5676,-66.9189,38.6373,100,0.5514,3.3675,0.8571,0.4545,0.2,-0.2371,-0.0207,89.4444,0.915,-0.0417,0.1986,-41.8906,27.0698,0.319,0.2646
2019/6/5,3.31,3.38,1.021,"52,083,605.62","51,818,111.80","-9,152,438.65",-42.6857,"17,346,640.97",95.9897,41.6667,96.8821,130.5936,88.5965,29.14,"313,660.15","530,655,632.09","303,070,770.55",3.4753,3.392,3.3804,-0.0986,-0.04,-4.7146,-0.3214,-3.0824,-64.9984,-0.0035,-0.07,21.7798,19.445,26.4493,41.5296,-0.6667,-61.1215,44.9548,87.5,0.6175,3.275,0.8571,0.4545,0.2,-0.1969,-0.0201,96.5714,0.9109,-0.0259,0.2257,-38.3163,27.1704,0.3137,0.2662
2019/6/4,3.29,3.28,0.5524,"30,843,315.55","51,399,262.80","-10,734,989.02",-26.7221,"20,494,245.56",86.1179,33.3333,91.0674,120.524,80.4469,29.04,"311,910.85","529,055,666.61","278,580,632.15",3.4888,3.41,3.3806,-0.116,-0.16,-3.5081,-0.2621,-6.9943,-95.4346,-0.0045,-0.2173,14.2486,18.2776,6.1906,30.5223,-0.7708,-84.8266,34.4363,96.4286,0.5983,3.32,1,0.4,0.1818,-0.1721,-0.0177,93.1818,0.9069,-0.1436,0.2386,-40.9658,27.254,0.3152,0.2668
2019/6/3,3.36,3.32,1.1306,"60,273,199.40","56,009,510.80","-10,222,532.77",-4.3518,"21,879,454.03",85.9052,41.6667,94.8641,118.8841,81.2849,29.08,0,"529,428,443.21","283,737,375.15",3.538,3.438,3.4309,-0.1129,-0.04,-1.5662,-0.1878,-7.8205,-93.9629,-0.0047,-0.2291,17.7366,20.2921,12.6255,32.5659,-0.7732,-71.4047,44.0506,92.8571,0.6192,3.4325,0.8571,0.4444,0.1667,-0.1059,-0.014,95.6772,0.9034,-0.1487,0.2586,-34.5498,27.3587,0.3082,0.265
2019/5/31,3.5,3.42,0.8447,"46,460,581.87","53,476,170.00","-11,648,221.64",10.932,"30,395,846.43",88.9027,41.6667,98.4871,119.5652,83.4286,29.18,"-314,957.57","531,196,310.72","298,852,642.40",3.5659,3.462,3.4864,-0.1065,-0.05,-0.2087,-0.1142,-6.4509,-74.6667,-0.0048,-0.2073,20.8078,21.5699,19.2835,37.8446,-0.807,-70.798,36.9451,88.6792,0.6569,3.5525,0.8571,0.4444,0.1667,-0.0564,-0.0093,96.8839,0.9005,-0.1117,0.2629,-31.6557,27.4011,0.3032,0.2706
2019/5/30,3.51,3.56,1.1471,"68,660,957.87","54,650,340.80","-11,622,510.74",19.7009,"49,160,714.57",95.8225,50,100.7965,122.2222,86.7257,29.32,"189,897.80","533,011,702.91","323,472,818.40",3.5803,3.45,3.5196,-0.108,-0.27,0.9193,-0.0434,-3.8488,-49.5766,-0.0044,-0.1173,21.9809,21.951,22.0408,46.6705,-0.625,-37.9993,44.4793,75.4717,0.6569,3.455,0.7143,0.5,0.1538,-0.0106,-0.0054,106.5868,0.8979,-0.1483,0.265,-9.6426,27.4673,0.3001,0.2798
2019/5/29,3.41,3.47,0.7372,"50,064,531.41","60,194,992.40","-13,111,544.32",23.9306,"61,404,843.08",85.1064,41.6667,96.5436,117.1806,81.4493,29.23,"353,469.10","531,220,849.87","300,457,040.40",3.5818,3.432,3.4994,-0.1305,-0.43,0.9907,0.0308,-6.4059,-90.5817,-0.0024,-0.2455,15.8661,21.936,3.7263,39.0565,-0.5288,-61.5181,35.5467,83.9623,0.6009,3.4375,0.7143,0.4286,0.1667,-0.0062,-0.0017,105.1515,0.8956,-0.1259,0.2764,7.077,27.6945,0.2995,0.2847
2019/5/28,3.4,3.42,0.6903,"54,394,835.96","68,344,555.00","-12,704,748.27",29.3096,"60,277,884.18",88.417,41.6667,92.0491,118.8341,82.6471,29.12,"-437,521.37","530,484,232.58","281,562,806.77",3.5984,3.504,3.5141,-0.138,-0.43,1.5975,0.1258,-8.4542,-111.9193,-0.0007,-0.3091,15.7803,24.971,-2.6011,34.7431,-0.3431,-72.1452,36.4923,88.6792,0.5392,3.41,0.7143,0.375,0.1818,0.0242,0.0012,101.1834,0.8932,-0.1407,0.2964,27.6627,27.7965,0.297,0.2826
2019/5/27,3.36,3.44,0.4997,"47,163,321.51","78,214,190.40","-11,622,412.65",36.5821,"56,394,408.31",85.7143,41.6667,94.4054,115.6951,80.5882,29.23,"707,208.73","530,798,137.80","274,363,913.71",3.6305,3.6,3.5612,-0.1297,-0.74,2.2306,0.2307,-8.6928,-149.3534,0.0007,-0.3245,18.0101,29.5663,-5.1024,35.5826,-0.4685,-29.4092,33.9776,87.2727,0.5146,3.39,0.5714,0.3333,0.2,0.0609,0.0048,98.5673,0.891,-0.0497,0.3143,47.4113,27.8773,0.2927,0.2771
2019/5/24,3.44,3.36,0.4129,"52,678,044.35","95,651,693.20","-8,600,739.03",37.5349,"50,174,415.95",84.8837,33.3333,93.9675,117.8082,80.4734,29.09,"-625,443.69","529,660,176.73","250,466,731.21",3.7065,3.682,3.6218,-0.1117,-0.61,3.1506,0.3337,-11.8303,-187.3926,0.0011,-0.4373,20.4113,35.3444,-9.4549,29.9399,-0.4779,-60.8898,34.7623,97.1963,0.5437,3.5475,0.5714,0.4,0.2222,0.1138,0.0085,97.3913,0.8887,-0.1181,0.3286,71.9756,27.8659,0.2887,0.2785
2019/5/23,3.75,3.47,0.6496,"100,096,108.07","126,027,352.20","-3,842,565.84",41.1927,"45,720,162.27",92.4832,41.6667,95.7368,113.3929,81.8452,29.24,"-886,195.03","531,309,659.50","273,592,812.98",3.8011,3.846,3.7527,-0.0598,-0.51,5.1167,0.4273,-10.9686,-134.4633,0.0018,-0.3818,29.1607,42.811,1.8601,33.2802,-0.4914,110.7901,43.6209,98.9362,0.6157,3.8325,0.7143,0.4,0.125,0.2186,0.0121,106.1162,0.8863,-0.0868,0.3393,136.8869,27.8473,0.2824,0.27
2019/5/22,3.8,3.83,0.5613,"90,922,237.86","148,960,687.60","-866,509.11",41.377,"49,770,743.78",103.7147,50,102.5873,125.1232,90.8795,29.6,"-50,160.31","540,405,589.82","355,701,194.08",3.8668,3.946,3.8941,0.0028,0.21,6.0042,0.4834,-2.833,-10.6814,0.0028,-0.1064,43.1855,49.6361,30.2842,47.8355,-0.5083,-34.5117,42.0705,49.1379,0.7568,3.865,0.5714,0.4,0.125,0.2867,0.0149,108.1921,0.8836,-0.0328,0.3193,127.9632,27.7421,0.2787,0.27
2019/5/21,3.78,3.9,0.6303,"101,549,775.13","162,350,364.60","4,132,479.70",44.0187,"46,812,295.44",103.2689,58.3333,106.055,114.0845,87.3418,29.7,"561,259.54","542,041,300.21","341,311,862.08",3.8803,3.976,3.9261,0.0261,0.09,5.7427,0.4915,-0.658,9.887,0.0026,-0.0518,48.3226,52.8615,39.2448,51.484,-0.2,649.5705,44.2669,42.3729,0.7321,3.88,0.5714,0.3333,0.1111,0.2955,0.0149,114.3695,0.8806,-0.1136,0.3157,183.6742,27.5133,0.2776,0.2725
2019/5/20,4.01,3.85,0.8274,"134,516,345.71","163,955,463.60","10,120,710.48",40.6516,"55,237,374.09",124.1706,58.3333,106.4738,125.2381,98.3713,29.51,"-380,730.09","540,699,223.91","289,641,924.58",3.8675,3.92,3.9391,0.0438,0.05,4.4977,0.4809,-0.6879,28.0782,0.0027,-0.0782,51.5978,55.1309,44.5315,49.1766,0.3394,584.9302,49.8934,46.6102,0.689,4.135,0.5714,0.3,0.125,0.2687,0.0128,115.9639,0.8772,-0.0375,0.3036,138.6793,27.2537,0.2792,0.2751
2019/5/17,3.95,4.18,1.2655,"199,883,121.53","163,145,239.20","15,222,633.12",39.3441,"55,218,396.25",148.8073,58.3333,119.9092,134.1969,110.989,29.84,"321,774.47","551,355,688.04","361,632,260.04",3.8623,3.912,3.9837,0.0756,0.22,3.5111,0.4552,9.2334,89.2828,0.0025,0.3009,60.5292,56.8975,67.7926,66.597,1.2405,"1,327.66",64.8589,18.6441,0.6404,3.9975,0.4286,0.3333,0.1111,0.2386,0.009,129.0123,0.8732,0.1292,0.285,145.3504,26.8341,0.2783,0.2972
2019/5/16,3.92,3.97,1.5972,"214,118,867.25","161,129,355.80","14,723,981.60",36.2965,"62,801,375.17",140,50,100.3072,117.9894,101.5038,29.48,"-314,977.40","540,569,412.08","274,780,861.58",3.7864,3.836,3.8856,0.05,-0.43,2.2649,0.4019,5.7022,75.0436,0.0014,0.1755,54.0468,55.0816,51.9771,58.8706,0.9512,"1,073.06",66.6785,36.4407,0.6158,3.905,0.5714,0.25,0.1,0.183,0.0056,123.2919,0.8684,0.1662,0.2543,85.7664,26.1876,0.2602,0.305
2019/5/15,3.7,3.98,1.2411,"152,098,866.58","132,383,142.00","11,639,055.14",32.22,"61,209,317.51",126.7578,50,126.086,103.6842,97.2973,29.7,"966,075.94","541,100,661.50","242,744,911.73",3.7739,3.834,3.8434,0.0453,-0.02,1.2532,0.3672,7.4707,55.586,0.0011,0.2436,54.9591,55.599,53.6792,59.416,0.5444,868.8589,60.0576,35.5932,0.5276,3.6525,0.4286,0.2222,0.1111,0.1424,0.0024,123.2198,0.8627,0.1834,0.2386,72.1811,25.73,0.2531,0.3042
2019/5/14,3.75,3.62,0.9745,"112,742,550.55","127,375,698.20","10,938,266.20",27.1162,"63,258,121.13",110.7345,50,110.156,96.3158,87.4046,29.34,"-537,107.92","525,379,916.87","95,202,812.13",3.7455,3.918,3.775,0.0296,-0.02,0.4972,0.3346,-1.1379,6.0108,0.0006,-0.0582,50.5421,55.919,39.7882,43.796,0.21,541.842,53.2853,66.1017,0.5399,3.79,0.2857,0.2222,0.2222,0.1099,-0.0004,112.0743,0.8559,0.0801,0.22,40.0816,25.3082,0.2444,0.3295
2019/5/13,3.68,3.81,1.1294,"129,454,113.91","114,284,326.40","13,466,021.35",23.3849,"66,082,296.73",126.2605,50,125.4827,102.8249,96.6942,29.53,"349,601.60","530,933,570.49","158,148,456.04",3.7713,3.994,3.8526,0.0732,0.5,0.239,0.3133,4.4312,39.4483,0.0015,0.1445,58.8639,58.6075,59.3769,52.7203,0.2474,544.963,56.6369,50,0.4615,3.8,0.4286,0.2,0.125,0.1053,-0.0033,119.0625,0.8484,0.1234,0.2086,36.3547,25.0017,0.2455,0.3353
2019/5/10,3.74,3.8,2.4253,"194,384,683.42","115,929,824.40","14,224,540.69",17.5964,"65,750,751.72",149.1647,41.6667,109.3972,96.6102,103.9474,29.38,0,"530,589,015.87","80,780,281.45",3.7923,3.96,3.8738,0.0959,0.55,-0.0707,0.2541,4.7794,49.2863,0.0019,0.1664,63.2959,58.4793,72.9292,52.2939,0.2474,775.4305,68.1152,50.8475,0.5176,3.99,0.5714,0.1111,0.1111,0.0913,-0.0056,119.8738,0.8401,0.0842,0.2007,23.435,24.7039,0.2437,0.3314
2019/5/9,3.96,3.96,0.9628,"67,790,773.48","79,920,621.20","7,733,416.97",5.457,"49,308,325.12",206.4024,50,168.56,97.0588,125.5,29.54,"-967,694.57","538,420,634.53","42,013,769.05",3.7794,3.862,3.9107,0.1243,0.63,-0.1349,0.1728,9.6447,118.4503,0.002,0.3491,70.3676,56.0709,98.961,59.441,0.6133,230.8031,51.789,37.2881,0.5588,4.3525,0.4286,0.1,0.125,0.0832,-0.0079,130.6931,0.8309,0.1263,0.1843,-6.2988,24.4539,0.2431,0.3453
2019/5/8,4.34,4.4,2.8569,"131,696,634.55","70,320,859.60","9,516,941.16",0.9548,"49,537,979.58",333.7662,50,192.4107,89.7727,154.878,29.98,"974,465.19","545,191,254.53","42,013,769.05",3.7148,3.72,3.8861,0.1253,1.06,-0.2845,0.064,22.8193,273.2297,0.0015,0.82,74.1955,48.9226,124.7413,86.5486,1.814,407.6314,66.4851,0,0.5739,4,0.5714,0.1,0.125,0.0589,-0.0099,148.6486,0.8209,0.1932,0.1614,-10.8722,24.3291,0.2384,0.3833
2019/5/7,4,4,1.1199,"45,908,511.00","46,568,720.60","4,886,751.66",-13.7675,"38,525,846.99",194.5946,41.6667,161.1945,90.1163,126.7442,29.58,"956,569.98","531,886,894.33",0,3.5536,3.506,3.6292,0.0257,0.52,-1.0572,-0.0502,13.7441,227.1111,-0.0009,0.4918,61.2932,36.2861,111.3074,79.4482,0.5882,6.6597,51.047,0,0.5253,3.605,0.4286,0.1,0.25,-0.0075,-0.0105,132.0132,0.8098,0.095,0.1464,-29.9301,24.217,0.1756,0.2757
2019/5/6,3.64,3.64,8.4731,"138,775,946.15","40,991,898.40","5,970,104.79",-12.1584,"38,396,326.74",107.2727,41.6667,138.031,85.8696,101.6393,29.22,"956,569.98","527,346,492.15","50,723,044.08",3.4549,3.374,3.4438,-0.0543,0.18,-1.256,-0.0857,4.4227,48.4429,-0.0018,0.1673,41.9398,23.7826,78.2543,65.9802,-0.2745,335.2002,86.6376,20.7547,0.3689,3.2975,0.5714,0.1,0.25,-0.0419,-0.0098,120.9302,0.7975,0.0082,0.1293,-18.0946,24.2129,0.1537,0.2846
2019/4/30,3.24,3.31,0.8045,"13,684,056.80","16,423,486.20","-2,270,137.35",-39.8428,"3,745,865.66",70.202,33.3333,92.2942,89.3258,78.0612,28.89,"523,696.75","513,472,709.21","52,636,956.58",3.4171,3.342,3.3456,-0.1047,-0.24,-1.2974,-0.0562,-4.8395,-117.5941,-0.0029,-0.1618,12.9098,14.704,9.3214,31.8797,-0.7647,-46.2122,38.9416,86.3636,-0.012,3.27,0.7143,0.1,0.25,-0.0538,-0.0083,110.3333,0.784,-0.0831,0.1236,-28.4969,24.1734,0.1523,0.3256
2019/4/29,3.33,3.25,1.1421,"19,882,990.77","17,136,357.00","-2,415,221.35",-40.2196,"8,163,654.09",77.3196,25,101.4762,92.1788,83.0769,28.82,"-537,871.72","513,218,188.36","21,181,393.87",3.4373,3.372,3.3634,-0.1096,-0.37,-0.797,0.0159,-7.3194,-152.447,-0.0027,-0.2436,10.181,15.6011,-0.6592,19.6813,-0.7895,-66.3848,45.3059,95.8904,-0.1087,3.3325,0.7143,0.1,0.25,-0.0278,-0.0065,111.6838,0.7691,-0.1047,0.1464,-29.0527,24.2092,0.1465,0.3271
2019/4/26,3.33,3.33,0.7587,"14,298,096.70","17,254,979.80","-3,008,937.68",-25.6376,"8,719,774.43",81.7204,25,97.0557,98.8235,85.7143,28.93,"-134,749.46","513,691,639.22","3,811,696.73",3.4839,3.432,3.4202,-0.0972,-0.28,0.0217,0.0945,-6.0649,-171.51,-0.002,-0.2,12.2102,18.3111,0.0085,24.5699,-0.7966,-86.6973,37.5084,95.3846,-0.2115,3.3675,0.5714,0.1,0.2222,0.0115,-0.0041,114.0411,0.7528,-0.062,0.1429,-29.7623,24.3079,0.1349,0.2925
2019/4/25,3.45,3.34,0.9332,"18,364,561.68","18,826,678.00","-3,122,391.87",-0.6024,"8,179,366.50",87.6364,33.3333,111.4664,102.3529,88.8889,28.97,"-692,761.32","513,734,402.42","29,773,753.73",3.5221,3.49,3.4653,-0.0869,-0.27,1.2547,0.1655,-7.1362,-198.5997,-0.0012,-0.2245,14.6568,21.3616,1.2474,25.2225,-0.8065,-33.8103,40.8564,96.8254,-0.1584,3.4575,0.7143,0.1,0.2222,0.0689,-0.0018,114.7766,0.7352,-0.0849,0.1479,-27.9207,24.4673,0.1277,0.2652
2019/4/24,3.47,3.48,0.7662,"16,148,973.28","19,315,241.60","-3,404,325.55",-0.6013,"13,286,191.57",94.2529,33.3333,106.3854,103.6145,92.3077,29.11,"774,390.25","514,459,521.96","47,819,751.81",3.5577,3.544,3.5279,-0.067,-0.15,1.6852,0.2305,-3.801,-179.2494,-0.0004,-0.14,19.4853,24.7139,9.0279,36.548,-0.5,-55.3327,38.7772,82.4561,0.12,3.4825,0.7143,0.1111,0.2,0.0979,0.0004,120.8333,0.7162,-0.062,0.1421,-30.5581,24.6824,0.1215,0.2773
2019/4/23,3.54,3.46,0.6564,"17,526,553.18","21,293,745.00","-3,387,955.59",0.4818,"27,658,519.34",112.8834,33.3333,114.0672,119.6203,106.8966,29.01,"-773,055.29","514,365,208.74","67,872,095.10",3.579,3.57,3.5518,-0.0603,-0.09,1.9482,0.2814,-4.6613,-162.1951,0.0003,-0.17,15.7144,27.3283,-7.5134,32.9646,0.2245,-52.9161,39.4778,98,0.2547,3.57,0.8571,0,0.2,0.1195,0.001,120.5575,0.696,-0.1241,0.1457,2.4843,25.0185,0.1207,0.2876
2019/4/22,3.62,3.55,0.7057,"20,502,618.87","26,431,972.60","-3,188,684.17",4.2139,"27,035,713.82",127.7899,33.3333,124.0711,131.3333,119.5122,29.11,"-757,264.35","514,805,090.71","55,102,236.79",3.5984,3.604,3.5977,-0.0428,-0.1,2.4115,0.3289,-2.5172,-64.8148,0.001,-0.0945,22.4088,33.1352,0.9558,41.8215,0.3636,-59.2882,41.2479,86.9565,0.3113,3.605,0.7143,0,0.2,0.144,0.0014,125,0.6749,-0.0111,0.1443,-0.7092,25.4044,0.1267,0.2851
2019/4/19,3.61,3.62,0.7514,"21,997,679.01","28,767,008.00","-2,921,558.76",9.4137,"26,312,680.67",118.9189,41.6667,122.1611,130.9211,116.6667,29.2,"711,457.87","515,197,641.94","111,914,444.79",3.6091,3.604,3.6216,-0.0322,-0.09,2.8534,0.3636,-0.7766,-30.7317,0.0008,-0.03,29.0677,38.4985,10.2061,50.6401,0.2245,-22.0132,42.2328,68.75,0.3967,3.6325,0.7143,0.1,0.1818,0.1643,0.0016,131.1594,0.6529,0,0.145,6.5162,25.5942,0.1362,0.2889
