QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
0.371975413,0.022515383,-0.138611958,0.059656517,-0.60711889,-0.379674199,-0.73181828,-0.365302862,-0.631718757,-0.610548227,-0.69599982,-0.326413894,1.550590373,-0.489481965,0.023185188,-0.523952211,-0.521888138,-0.524663226,0.121545966,-0.022026052,0.011433014,-0.340250567,-0.118104462,-0.964669121,0.222137036,-0.089074411,0.05436082,0.175078637,-0.087233679,-0.047756341,-0.341125652,-0.252799889,0.420464127,-0.054880818,-0.86045722,-0.521534662,-1.118281809,-0.563321853,-0.106507324,-0.176039193,0.534589713,-0.521693012,-0.99440975,-0.516703717,-0.626857058,-0.978169353,-0.610380482,-0.771575708,-1.234276568,1
0.596521686,0.017875466,-0.208877773,-0.128360087,-0.505670303,-0.281837919,-0.587309057,-0.365302862,-0.849759023,-0.716152174,-0.602547739,-0.361951135,-0.726766373,-0.490492011,-0.032766054,-0.520811669,-0.532307075,-0.525880109,0.098385387,-0.113081323,-0.012460646,-0.354080524,-0.219318336,-0.435615121,0.065173959,-0.165352684,-0.049079997,0.232246308,-0.344034812,-0.201420651,-0.241377398,-0.234356023,0.366124576,0.115806162,-0.635431494,-0.532365311,-1.118281809,-0.751965722,0.078120015,-0.174817163,0.562470987,-0.543248777,-0.951029524,-0.372807587,-0.574951602,-1.097197391,-0.53820613,-0.731901747,-1.234276568,-1
-0.29296834,-0.314755486,-0.300156305,-0.375670413,-0.507199626,-0.284841988,-0.470243689,-0.365302862,-0.792444806,-0.548529036,-0.472393963,-0.370835445,-0.573787518,-0.491487301,-0.003813185,-0.515402959,-0.528834096,-0.523185582,0.105511719,-0.295191864,-0.063429457,-0.364529824,-0.314082429,-0.806046522,0.012852934,-0.259084459,0.023206639,0.377971527,-0.365699887,-0.341991992,-0.120991574,-0.346137027,-0.851930413,0.286493142,-0.560081194,-0.508537883,-1.118281809,-0.563321853,-0.106507324,-0.179094269,0.562470987,-0.504559527,-0.906402741,-0.1730459,-0.420677051,-1.22860913,-0.456035185,-0.674478909,-1.292984017,-1
-0.359630515,-0.286533978,-0.263043935,-0.378277011,-0.349530197,-0.265589852,-0.288658907,-0.365302862,-0.641299081,-0.402024695,-0.347913811,-0.353066825,-0.362778031,-0.489616341,-0.169788213,-0.513658214,-0.521888138,-0.514928163,0.162522374,-0.43177477,-0.087875009,-0.376515786,-0.105104515,0.058792559,0.274458061,-0.089074411,0.242444765,0.554644131,-0.144045684,-0.03103255,-0.232124888,-0.392283383,-0.77302024,-0.498669117,-0.748456944,-0.508537883,-1.118281809,-0.563321853,-0.106507324,-0.183371374,0.520649075,-0.43932137,-0.862025269,-0.120566135,-0.338493412,-1.054251118,-0.37187539,-0.671346755,-1.388948118,1
-0.028302726,-0.065882602,-0.184751932,-0.357278343,-0.074227708,-0.287872429,-0.351518456,0.273229296,-0.493789918,-0.345147623,-0.265902359,-0.339740359,0.389387952,-0.488961998,-0.041370952,-0.508249503,-0.514942179,-0.515536605,0.150051293,-0.204136593,-0.113651592,-0.39772172,-0.03553723,0.012834551,-0.144110142,-0.024431807,0.238875112,0.692555607,-0.30015814,0.069634482,-0.218882447,-0.229135477,-0.18060704,-0.642046324,-0.482680545,-0.573521776,-0.327231366,-1.411540692,-0.106507324,-0.199257764,0.437005253,-0.292404217,-0.819143667,0.031794473,-0.194311588,-1.076609153,-0.325451423,-0.667170548,-1.388948118,1
-0.620940138,-0.283573941,-0.111408402,-0.499853672,-0.091053733,-0.286561716,-0.680710128,-0.365302862,-0.75162181,-0.665846557,-0.583328162,-0.3752776,0.18202061,-0.496344238,-0.105669491,-0.508336741,-0.499313772,-0.520838737,0.098385387,-0.3407195,-0.248832568,-0.417698324,-0.549863322,-1.444158877,-0.301073219,-0.541572638,0.122710134,0.901492275,-0.745322384,-0.842622853,-0.271817814,-0.457570153,-0.921829593,0.589936663,-0.317371213,-0.510704013,-1.118281809,-1.411540692,-0.106507324,-0.305574376,0.339420793,-0.65106566,-0.777508623,-0.3287923,0.001775692,-1.187457065,-0.305981619,-0.6682146,-1.478138283,1
-0.866842715,-0.393897512,0.029298531,-0.439046892,0.302873622,-0.273676673,-0.506247066,-0.365302862,-0.546184605,-0.580756306,-0.330658072,-0.344182514,-0.044888082,-0.491727317,0.060518683,-0.495425626,-0.476739407,-0.493893475,0.319301674,-0.113081323,-0.3035023,-0.43152828,-0.035687809,0.062411744,-0.248752193,-0.047703145,0.834942001,1.28224494,0.184028372,-0.249015124,0.085384124,-0.507267479,-1.301173854,-0.932134257,-0.058002153,-0.499873364,-0.327231366,-0.751965722,0.078120015,-0.322071781,0.186073784,-0.314530844,-0.737369448,-0.018992397,0.207955699,-1.023693428,-0.261494165,-0.674478909,-0.771390905,-1
-0.580363162,-0.150409896,0.111899091,-0.174367218,0.796217402,-0.436693655,-0.688708885,0.273229296,-0.66040263,-0.754888645,-0.511438681,-0.335298204,-0.272552116,-0.491190057,-0.197274853,-0.484520968,-0.475002917,-0.484071493,0.411943988,0.023501584,-0.253312629,-0.479164798,-0.03553723,0.263849495,-0.301073219,0.040210797,1.183027379,1.44046783,0.668399007,-0.15384934,-0.070945467,-0.344590815,-0.852239311,-1.015493765,0.00017648,-0.473879806,0.464373035,-0.751965722,0.817442709,-0.289687986,0.074548687,-0.693598716,-0.697728898,0.802061992,0.238233882,-0.813485421,-0.238936409,-0.662994342,-0.804131598,-1
-0.306544847,0.063925917,0.206640714,0.033535219,0.844597427,0.006846778,-0.592627355,0.273229296,-0.417613044,-0.627082694,-0.423614948,-0.317529584,-0.273059823,-0.488802506,-0.102595749,-0.483299646,-0.471529938,-0.473554148,0.508149468,0.205612125,-0.521791657,-0.54308993,0.320079083,0.728221546,-0.353394244,0.169496004,1.538936208,1.476002011,1.30040662,0.117894896,-0.115247451,0.156278522,-0.428510836,-1.265568705,0.174968673,-0.43922173,0.464373035,-0.563321853,0.571001811,-0.432054483,-0.009095136,-0.780613372,-0.658836282,0.438089428,0.280046611,-0.675936757,-0.230405285,-0.552324873,-0.646073079,-1
0.01440988,0.254880993,0.234828904,0.162588116,0.757679146,0.855125508,-0.581959356,0.273229296,-0.433135346,-0.577812971,-0.396449468,-0.290876654,1.556902473,-0.482746515,-0.383485387,-0.486876374,-0.476739407,-0.470859622,0.533091629,0.433250302,-0.642655916,-0.623918343,0.803862828,1.132392853,-0.353394244,0.692454669,1.63399509,1.322964899,1.645247509,0.718451569,0.335545867,-0.032642878,-0.012487156,-1.765722168,0.05809882,-0.471713677,1.255423478,-0.563321853,-0.106507324,-0.498044105,-0.204264056,-0.657847505,-0.619943666,-0.06808637,0.249768428,-0.382257775,-0.262017547,-0.466712642,-0.510594348,1
0.0842755,0.33365004,0.206371911,0.166211526,0.677120908,0.843756678,-0.6497828,-0.365302862,-0.728180438,-0.781254147,-0.492091766,-0.321971739,1.152277096,-0.48770636,-0.521142522,-0.495076677,-0.494104303,-0.492850433,0.337117504,0.934054291,-0.786180194,-0.712122733,0.550464245,0.579805364,-0.40571527,0.492709023,1.218090959,1.038308317,1.170068384,0.432155086,-0.209423561,0.348103133,0.142005917,-1.362190604,-0.401691787,-0.497707234,1.255423478,-0.563321853,-0.106507324,-0.592751431,-0.273967242,-0.050191097,-0.582048296,1.294694624,0.238233882,0.93482799,-0.292530707,-0.369615843,-0.684458719,1
-0.453445704,-0.023256665,0.236187637,0.095873485,0.476096374,0.968319358,-0.600960328,-1.003842683,-0.660896903,-0.762864533,-0.585116556,-0.353066825,-0.574977461,-0.494431468,-0.759670575,-0.50388764,-0.502786752,-0.508496069,0.16608554,0.25113976,-0.872859638,-0.774203872,0.161595172,0.136475086,-0.458036295,0.193413768,1.111355077,0.852435139,1.170322649,0.04428821,-0.223491504,-0.021721025,-0.564125835,-0.737632323,-0.615184305,-0.502039494,0.464373035,-0.751965722,0.078120015,-0.645909737,-0.343670428,0.20647626,-0.54465155,0.082581342,0.207955699,1.076165241,-0.238831733,-0.278783354,-0.717199412,1
-0.294341245,0.256161961,0.260374102,0.369193662,0.300935092,0.969124218,-0.49994182,-1.003842683,-0.325972751,-0.66438734,-0.345780189,-0.335298204,0.663748172,-0.492561149,-0.865666845,-0.502491844,-0.528834096,-0.510234473,0.08769589,-0.386247135,-0.919932745,-0.813235082,0.269484694,-0.102902602,-0.301073219,0.287145543,1.029415951,0.635506652,1.250939055,0.199110676,-0.340196962,0.017759327,-0.104141573,-0.835168252,-0.991166925,-0.495541104,0.464373035,-0.751965722,0.078120015,-0.670961353,-0.399432976,-0.11774315,-0.507753427,0.082581342,0.228141154,1.368067102,-0.247467533,-0.225536722,-0.810905534,1
-0.70148391,0.194219938,0.491802227,0.491476196,0.230967679,1.064999784,-0.451541044,-1.642374842,-0.579274107,-0.811374766,-0.417819646,-0.39304622,-0.725814932,-0.49509309,-0.770573085,-0.496297998,-0.540989524,-0.521534099,-0.08689924,0.934054291,-0.88081337,-0.843046322,0.053103335,-0.038111513,-0.40571527,0.128771164,0.79827743,0.357611547,1.11650921,0.069275453,-0.29902501,-0.013055022,-0.239456501,-0.472119243,-0.583916493,-0.508537883,-0.327231366,-0.902609388,0.300160824,-0.681348608,-0.455195525,0.063783489,-0.470605993,-0.271233848,0.145957515,0.868381247,-0.277404972,-0.228668877,-0.968964053,-1
-0.772722436,0.14054301,0.989029037,0.750461788,0.076641261,1.123318985,-0.567314409,-1.642374842,-0.499098442,-0.665846557,-0.419616529,-0.40193053,-0.166705892,-0.49627124,-0.153301363,-0.509209113,-0.521888138,-0.529791517,-0.259712787,0.023501584,-0.833837656,-0.848885637,-0.117702919,-0.232388587,-0.562678346,-0.006978304,0.55979948,0.074768099,0.973618499,0.011500777,-0.356844602,-0.128060539,-0.310185292,-0.297439207,-0.43808547,-0.512870143,-1.118281809,-0.751965722,0.300160824,-0.664851203,-0.483076799,-0.051408936,-0.432959935,-0.369421795,0.280046611,0.95393448,-0.287558579,-0.222404568,-0.982511927,1
-0.373664657,0.472935405,1.053800316,1.173796088,-0.06209022,1.147548838,-0.726360912,-1.642374842,-0.605379555,-0.719610965,-0.545381382,-0.370835445,0.373160998,-0.495151525,-0.259763224,-0.508249503,-0.554881441,-0.537788176,-0.446778997,-0.022026052,-0.769233876,-0.830138363,-0.129799395,-0.357981614,-0.876604498,-0.036067476,0.256202123,-0.211237542,0.711474892,0.059593258,-0.375280831,-0.170673378,0.059680217,-0.36032445,-0.749994706,-0.606013723,-1.118281809,-0.751965722,0.300160824,-0.652630903,-0.497017436,-0.249703708,-0.395064566,-0.562411899,0.207955699,0.662108293,-0.311738819,-0.242241548,-1.146215393,1
-0.724518209,0.099172243,0.865174901,1.431490217,-0.14737861,1.172827636,-0.913362687,-1.642374842,-0.525423369,-0.875244125,-0.765472705,-0.437467771,-1.400879305,-0.51857672,-0.172240449,-0.494902202,-0.556617931,-0.554216094,-0.717579607,-0.932578759,-0.725115012,-0.78434584,-1.364844561,-1.147144304,-1.190530651,-1.081984806,-0.213949563,-0.464245229,0.099808426,-0.719255938,-0.444657461,-0.022395757,-0.374365448,0.582947024,-0.516254999,-0.528033051,-1.90988621,-0.751965722,1.113497121,-0.622691167,-0.497017436,-0.859240156,-0.35617195,-1.441024739,0.04358842,0.260364253,-0.356016921,-0.225536722,-0.746553137,-1
0.936697086,1.323671427,0.83988808,2.152535389,-0.551955744,1.1756335,-0.942293691,-1.003842683,-0.781761736,-0.828554177,-0.878950838,-0.379719755,-0.951560155,-0.507823834,-0.213528941,-0.483997544,-0.528834096,-0.51362436,-0.519823899,-0.522830041,-0.672003563,-0.698292777,-0.758013054,-0.707358293,-1.242851677,-0.623668745,-0.050955578,-0.571193132,0.522714311,-0.349433152,-0.375384018,1.007236204,0.964786339,-0.045898236,-0.246634197,-0.44355399,-1.90988621,-0.563321853,0.817442709,-0.550591396,-0.510958074,-0.465208078,-0.315783464,-0.856975741,0.053681148,0.152157611,-0.384698244,-0.328897831,-0.718328402,-1
4.902410034,2.363418159,0.468754984,1.915754782,-1.629899871,1.020362559,-0.412617202,-0.365302862,0.021591934,-0.074251301,-0.20875298,-0.308645274,1.552393987,-0.470714065,0.234235355,-0.471522615,-0.50973271,-0.4961534,-0.500226486,-0.022026052,-0.724692978,-0.639592294,0.356995921,-0.099310239,-1.242851677,0.32851681,-0.264548346,-0.826105689,0.396447227,0.406785651,-0.265729731,0.450565616,2.772703915,-1.052054953,-0.856356524,-0.664499227,-1.118281809,0.001931182,0.300160824,-0.533482975,-0.552779985,-0.004887455,-0.273899108,-0.261076474,-0.060222492,0.632658862,-0.413065538,-0.28922387,-0.617848343,1
1.387467627,0.432540332,-0.128643563,0.29949969,-2.498281608,-0.187929129,-0.707245543,-1.003842683,-0.090420601,-0.035666728,-0.509882325,-0.446352081,-0.317531828,-0.589643117,-1.137473943,-0.478676071,-0.516678669,-0.53952658,-0.986598633,-1.569965655,-0.831597626,-0.582428474,-1.909110686,-2.40052181,-1.504456804,-1.657950406,-1.155700343,-1.084644513,-1.002339787,-2.07040277,-0.416212011,-0.092838813,0.976983393,0.897373238,-1.367149545,-0.512870143,-1.118281809,-0.751965722,0.300160824,-0.631245377,-0.552779985,-0.734929155,-0.230269571,-1.415631304,-0.224589771,0.161150624,-0.482622981,-0.28295956,-0.215928109,1
-0.516446798,-0.363729738,-0.246645312,-0.243475437,-2.626345971,-0.279765478,-0.251096602,-0.365302862,0.226964902,0.536659897,0.119960645,-0.361951135,0.181924666,-0.562272922,-0.005289152,-0.435755337,-0.461111,-0.46981658,-0.535858145,-0.613885312,-0.686028102,-0.453348879,-0.688947698,-1.279062811,-1.033567575,-0.564843975,-1.129325867,-0.955825686,-1.092191543,-1.325458628,-0.294140785,-0.426495986,-0.898856415,1.242338797,0.079627477,-0.504205623,-1.118281809,-0.224034317,-0.332614814,-0.510264405,-0.608542534,-0.14120179,-0.185393476,-0.418515769,-0.471140689,-0.89534527,-0.719348575,-0.523091428,-1.115732678,-1
0.163293822,-0.034524314,-0.190792193,-0.234611764,-2.147431929,-0.207621145,-0.355746626,-0.365302862,0.155802129,0.390571408,0.047629725,-0.348624669,1.090974568,-0.56113813,0.345251604,-0.420401579,-0.433327166,-0.44791269,-0.444997414,-0.704940583,-0.60214058,-0.38604309,-0.618953775,-1.440152153,-0.719641422,-0.517654874,-0.910134281,-0.777879572,-0.872004474,-1.183792828,-0.373217074,-0.300486506,-0.104759369,1.037513704,0.645523609,-0.44138786,-0.327231366,-0.224034317,-0.332614814,-0.489489894,-0.622483171,-0.333597649,-0.139270822,-0.069779266,-0.471140689,-0.718724358,-0.858463461,-0.560677285,-1.250082419,1
-0.718721498,-0.349225828,-0.174865941,-0.49152502,-1.936277795,-0.181094071,-0.109967673,0.273229296,0.385058994,0.351964424,0.312886488,-0.326413894,-1.107786306,-0.556544397,0.429404243,-0.400685957,-0.41248929,-0.423661954,-0.320286607,-0.113081323,-0.432320291,-0.330415931,-0.406889001,-0.776091361,-0.458036295,-0.259084459,-0.736482532,-0.638041642,-0.696334122,-0.782004901,-0.331529183,-0.36819295,-1.149919795,1.09192177,0.82595426,-0.432723341,-0.327231366,-0.224034317,-0.332614814,-0.394171553,-0.608542534,-0.916676528,-0.091901611,-0.313556239,-0.461047961,-0.759688458,-0.979469336,-0.610791762,-1.452171526,-1
-0.578837712,-0.25457864,0.011559295,-0.485160398,-1.734056852,-0.110763529,-0.157307481,0.273229296,0.325232374,0.390571408,0.272098652,-0.304203119,-1.109507469,-0.55597311,0.22955502,-0.389519587,-0.393387904,-0.40905936,-0.265057536,-0.022026052,-0.29054908,-0.290770056,-0.453518155,-0.740056746,-0.458036295,-0.317909229,-0.495398316,-0.528951435,-0.36031942,-0.695154685,-0.394542562,-0.390065613,-0.965569534,0.979908327,0.784691,-0.391566875,0.464373035,-0.224034317,-0.332614814,-0.323904826,-0.524898711,-1.017011307,-0.042787217,-0.215368292,-0.410584323,-0.649680284,-1.122038542,-0.631672794,-1.438623653,-1
-0.240492852,-0.096733453,0.029369139,-0.482188557,-1.504214455,-0.13146845,-0.182826789,0.273229296,0.200202803,0.328163756,0.137519167,-0.281992343,-1.004864747,-0.552667491,0.333553931,-0.380359675,-0.389914925,-0.39150148,-0.179541554,0.433250302,-0.137999751,-0.258192825,-0.220874314,-0.35967698,-0.40571527,-0.106527914,-0.230727397,-0.505089302,0.11243981,-0.236964498,-0.349105513,-0.395764143,-0.661764046,0.419841113,0.609898807,-0.380736226,0.464373035,0.454540755,-0.332614814,-0.23652968,-0.399432976,-0.832744529,0.007823046,-0.679221698,-0.326958866,-0.668237527,-1.236397468,-0.652553826,-1.411527907,1
-0.413783998,-0.118950158,-0.022928219,-0.554112151,-1.196185832,-0.156892213,-0.221988396,0.911761455,0.28325667,0.174039616,0.083448543,-0.264223723,0.756994547,-0.550200689,0.32006972,-0.376782947,-0.396860883,-0.386807789,-0.199138966,0.114556854,-0.036321841,-0.236986891,-0.111278235,-0.321482693,-0.614999371,-0.012796139,-0.318521313,-0.622727138,0.074472592,0.0747767,-0.394542562,-0.415628873,-0.701258848,0.083800785,0.637834803,-0.372071707,-0.327231366,0.824364168,-0.332614814,-0.162596863,-0.246085968,-1.311911223,0.060677113,-0.491310282,-0.296680683,-0.678636613,-1.351332115,-0.653597878,-1.369755298,-1
-0.217458554,0.049408987,0.09244872,-0.562961637,-0.919263855,-0.15421487,-0.01693895,0.911761455,0.410818273,0.335235727,0.118820261,-0.290876654,-1.324919428,-0.551820865,0.037123001,-0.379749014,-0.417698759,-0.392979123,-0.313160276,0.069029219,0.036365528,-0.212092969,-0.333281192,-0.152711947,-0.667320397,-0.229995287,-0.507047392,-0.748286641,-0.144688651,-0.131850142,-0.358151648,-0.202336596,-0.461324617,0.307827671,0.719079854,-0.363407188,0.464373035,0.454540755,-0.513175472,-0.110049572,-0.078798322,-1.017947521,0.115276363,-0.723236985,-0.214497043,-0.622825743,-1.395453201,-0.649421671,-1.42507578,-1
0.407823493,0.47019167,0.131277864,-0.647745049,-1.00207273,-0.00991744,-0.241128438,0.911761455,0.504441009,0.433932051,-0.06905167,-0.250897258,0.276016551,-0.547966378,0.373637955,-0.382627843,-0.417698759,-0.393413724,-0.386205177,-0.43177477,0.019029639,-0.169681102,-0.050745663,-0.173007316,-0.667320397,-0.059338813,-0.62935571,-0.827336029,-0.289479038,0.2336006,-0.358151648,-0.264062083,0.246784082,-0.1402261,0.382822732,-0.419726562,0.464373035,0.207539429,-1.23623144,-0.119825812,0.032726775,-0.957976521,0.171870105,-0.579340855,-0.100593403,-0.664063246,-1.363160544,-0.655685981,-1.490557166,1
-0.681347967,-0.176203798,0.155706496,-1.136032309,-0.955464778,0.174704909,-0.279819002,0.911761455,0.586870344,0.409436637,-0.020714094,-0.304203119,-0.577524998,-0.559602893,0.509506592,-0.387862079,-0.426381207,-0.411493126,-0.607121464,-0.750468218,0.0393847,-0.114668608,-0.6510521,-0.792675053,-0.458036295,-0.559026141,-1.013421515,-0.875000938,-0.961388617,-0.561873944,-0.394336187,-0.428515422,-1.013342799,0.755881442,0.203417256,-0.445720119,0.464373035,0.207539429,-0.332614814,-0.113104647,0.116370598,-0.46623563,0.230209029,-0.867133115,-0.214497043,-0.994092649,-1.259269254,-0.655685981,-1.504105039,1
-0.948759392,-0.335364824,0.28326955,-1.113174451,-0.68819037,0.099060278,-0.363830619,0.273229296,0.257315385,0.058554832,-0.178262559,-0.313087429,1.549605563,-0.560356796,0.618853199,-0.377131896,-0.395124394,-0.403844148,-0.612466212,-0.932578759,0.05256517,-0.025234889,-0.74639341,-1.26151721,-0.248752193,-0.694129183,-1.00776685,-0.723836318,-1.114470359,-0.672257916,-0.385290052,-0.463275823,-1.349617869,0.955018044,0.23417248,-0.452218509,-0.327231366,0.207539429,-0.332614814,-0.106383482,0.200014421,-0.841672817,0.290542446,-0.26276937,-0.090500675,-1.040663955,-1.054312936,-0.673434858,-1.719742019,1
-0.078642584,0.411297069,0.398587745,-0.794959374,-0.429398332,-0.057596536,-0.304044064,0.273229296,0.380929944,0.183061359,-0.10732104,-0.339740359,-1.212222891,-0.563350236,0.591972878,-0.362214324,-0.36386758,-0.388024672,-0.530513396,-1.205744572,0.138173295,0.069116148,-1.208945582,-1.42624331,-0.091789117,-1.0470778,-0.926563062,-0.500378392,-1.203541786,-1.217796326,-0.385290052,-0.434057269,-0.393455338,1.523974644,0.035032401,-0.380736226,-0.327231366,0.001931182,-0.106507324,-0.020841381,0.269717607,-0.92405207,0.353119668,-0.836660994,0.269953883,-0.902043648,-0.833027105,-0.700580199,-1.750224733,-1
-0.438801382,0.220528629,0.4263367,-0.935981798,-0.01522218,0.040760757,-0.515818208,0.273229296,0.226848917,0.097615019,-0.331382484,-0.281992343,-0.843908507,-0.549825964,0.492151149,-0.330111011,-0.318718849,-0.342565408,-0.172415222,-0.659412947,0.260238729,0.155476544,-0.614486611,-0.960568056,0.012852934,-0.535754803,-0.441160069,-0.212262825,-0.601177887,-0.679890172,-0.401180981,-0.494987039,-0.747531752,1.221857363,-0.014688545,-0.374237837,-1.118281809,0.207539429,-0.332614814,0.089141322,0.381242704,-1.001339231,0.416943448,0.031794473,0.269953883,-0.916836714,-0.612212318,-0.764267347,-1.525555838,1
-0.148203114,0.60579427,0.589131386,-0.868773461,0.592761903,0.079228208,-0.569642706,0.273229296,-0.165871233,-0.103380848,-0.565319712,-0.290876654,-1.637605427,-0.550986727,0.828585944,-0.309784728,-0.289198525,-0.317793151,0.052064231,-0.067553687,0.376071035,0.193278425,-0.829337088,-0.758091627,0.065173959,-0.665040011,-0.104621378,-0.061492131,-0.130484919,-0.78406063,-0.405996414,-0.298516256,-0.248026211,1.293545967,0.243399048,-0.270263607,-0.327231366,0.207539429,-0.332614814,0.230896804,0.45094589,-1.677917762,0.482013786,-0.633513516,0.290139338,-0.974998364,-0.384593568,-0.727725541,-1.85409176,-1
-0.301815952,0.387194537,0.712270954,-1.047543286,0.449868998,1.001875481,-0.268303125,0.911761455,-0.072467975,0.676236695,-0.44547467,-0.224244328,0.183663057,-0.528613466,0.852471777,-0.294692681,-0.261414691,-0.276332216,0.440449315,0.296667396,0.346009176,0.200654402,0.174620215,0.48500547,0.222137036,0.152042501,0.489690937,-0.030442218,0.955501434,0.354570129,-0.440667531,-0.174846324,-0.559748311,0.058910502,0.418703828,-0.281094256,-1.118281809,0.454540755,-0.513175472,0.302385561,0.506708438,-0.800867571,0.548081371,0.173997707,0.228141154,-0.965500044,-0.214023435,-0.641069258,-1.863123675,-1
-0.618194328,0.178667286,0.652624457,-1.023440596,0.304246892,2.667561129,0.135775391,0.911761455,0.11072696,0.951122206,-0.010427999,-0.242012948,0.486339508,-0.529906975,0.496235395,-0.296437427,-0.283989056,-0.279374423,0.47964414,0.615360843,0.194498701,0.15240322,0.180994707,0.43055491,0.065173959,0.116489069,0.038639454,-0.328411302,0.428531294,0.271385482,-0.251833767,-0.141413173,-0.866475091,0.12528698,0.090135512,-0.259432958,-0.327231366,0.824364168,-0.513175472,0.252893345,0.45094589,-0.149916956,0.615395514,-0.520089508,0.207955699,0.002034841,-0.042720567,-0.556501079,-1.364110351,-1
-0.390292065,0.516776975,0.814908273,-0.672464717,0.226643265,2.526907729,0.615319461,0.911761455,0.394414487,1.083156398,0.527329655,-0.228686483,0.488061757,-0.526687275,1.41478528,-0.302020612,-0.292671505,-0.279461343,0.540217961,0.16008449,0.097593031,0.096776061,0.520448924,0.711924577,0.117494985,0.380877319,-0.321695372,-0.513879762,-0.04941259,0.540228534,-0.123984022,0.0674392,-0.552908429,-0.073846038,0.419985295,-0.257266828,-0.327231366,1.133115826,-0.513175472,0.153908913,0.311539518,0.661240489,0.684205527,0.361909124,0.218048427,0.510054612,-0.004880062,-0.518915221,-1.431849716,-1
-0.076506953,0.918513549,0.954110545,-0.391334684,0.172093929,2.548303298,0.439647388,1.550301276,0.423658656,1.089279629,0.378491122,-0.210917862,0.976901976,-0.525274436,2.55253499,-0.315891337,-0.320455339,-0.292760133,0.486770472,0.296667396,0.098339708,0.031006934,0.695471377,0.824872192,0.117494985,0.587087225,-0.41230964,-0.583172765,-0.145059819,0.623384227,-0.101557863,0.239754497,-0.169036607,-0.1402261,0.34642905,-0.289758775,0.464373035,1.133115826,-1.326511769,0.068977826,0.144251872,0.837066115,0.754760721,0.783440139,0.228141154,0.422250685,-0.158283272,-0.368571791,-1.460074452,1
-0.198848061,1.106521142,1.020713415,-0.324922195,0.045662925,2.682275791,0.569940088,0.911761455,0.420275475,1.194181359,0.63829781,-0.250897258,1.551938769,-0.528958542,2.242218985,-0.330111011,-0.327401297,-0.317010869,0.328209589,-0.43177477,0.02990515,-0.028922877,0.668568012,0.500764139,-0.039468092,0.563169462,-0.594771498,-0.634588054,-0.433109161,0.523105178,-0.213138323,-0.011256927,0.005164152,-0.00746956,0.486365322,-0.369905577,-0.327231366,0.824364168,-1.23623144,-0.035505741,0.018786138,0.588801853,0.827809032,1.118633477,0.197862971,0.428302172,-0.400609051,-0.36126343,-1.531200785,1
-1.14401702,0.131576221,1.429659963,-0.385136536,0.023624716,2.83376534,0.30496726,0.273229296,0.147938376,0.985697669,0.323710234,-0.313087429,-1.178476581,-0.558709423,1.483692859,-0.343371075,-0.334347256,-0.344738413,0.126890715,-0.3407195,0.020782707,-0.067954088,-0.249258368,-0.27787119,-0.196431168,-0.241630956,-0.775385699,-0.605928671,-0.804408154,-0.290540854,-0.277321166,-0.301119984,-0.97104144,0.921826221,0.60144112,-0.346078149,0.464373035,0.207539429,-0.513175472,-0.127157993,-0.078798322,0.245256847,0.903849082,0.12998242,0.156050243,0.108195841,-0.685276419,-0.299664386,-1.531200785,1
-0.789197298,0.877481211,2.571316435,0.588963479,0.02972467,2.855550979,0.034227521,0.273229296,0.044976206,0.813049447,0.185420963,-0.281992343,1.149043984,-0.551443761,1.864340287,-0.330634434,-0.292671505,-0.325442128,0.312175342,0.342195031,0.133758162,-0.078710721,0.201423195,-0.144790067,-0.301073219,0.216685105,-0.542976624,-0.458228432,-0.526558611,0.119504735,-0.338821124,-0.210211644,-0.425201215,0.457180122,0.586319802,-0.356908798,0.464373035,0.824364168,-0.513175472,-0.093552167,-0.078798322,0.082987301,0.983878119,0.514269732,0.207955699,0.17851661,-0.959947195,-0.258946374,-1.548135627,1
-0.63253356,1.181202872,2.659096412,1.304422252,0.073180343,2.886470021,-0.126871383,0.273229296,-0.215489428,0.513892634,-0.097173601,-0.344182514,-1.175769505,-0.566532766,1.508246731,-0.332728128,-0.290935015,-0.326832852,0.337117504,0.387722667,0.181480553,-0.117127267,-0.386485609,-0.071129986,-0.40571527,-0.312091394,-0.49601265,-0.371419263,-0.532120278,-0.397039208,-0.329740593,-0.152403253,-0.257160763,0.988206283,0.748553611,-0.270263607,1.255423478,0.454540755,-0.661202678,-0.095385212,0.06060805,-0.048630739,1.067148207,0.031794473,0.197862971,0.092794941,-1.239380745,-0.255814219,-1.52216887,-1
