QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,PVT,WVAD,MOBV,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
1.567953012,0.415141328,-0.418074126,0.524139017,-0.598619093,-0.564273315,1.222673208,1.301097217,0.485732643,0.369102991,1.457476793,0.036592495,0.153521024,-0.229442618,-1.095434109,0.105933307,0.140722852,0.13063004,-0.121751555,0.482296065,0.339932031,0.960750842,0.198156944,0.686408316,-0.003298643,0.160679958,0.829633059,0.848278186,0.648249845,0.13827569,0.008114616,0.416740592,1.549232495,-0.327279767,0.834447709,0.17929973,-0.454712152,-0.424388888,-0.142799283,0.870139215,-0.738119685,1.406509911,-0.024504427,0.373573945,0.043746081,0.038609371,0.274163419,-0.356589788,0.330507893,-1
-0.230467238,-0.619085006,-0.695483184,-0.130657544,-0.854394698,-0.823255077,1.566276166,1.890839617,1.097106442,0.728959295,1.812911572,0.107183306,0.168334536,0.177048653,1.459345654,0.100801333,0.132239197,0.139970418,0.048033879,0.81557524,0.386821932,0.980523326,0.841557682,1.295252766,0.061727384,0.913087005,1.191561011,0.801126141,1.405861191,1.459510683,0.429963256,-0.521731873,-0.364851092,-1.509215635,0.898789343,0.155000576,-1.215886967,-0.424388888,-0.142799283,0.910288564,-0.866791106,1.816090087,-0.073801642,0.883499437,0.014702342,-0.280422231,0.27722606,-0.233030816,0.618676293,1
-0.685269433,-0.819002592,-0.639970488,-0.1498951,-0.710605062,-0.832203123,1.283311715,1.301097217,1.125310883,0.464414903,1.601433132,0.070030247,0.165145876,0.11712535,0.577893209,0.079505145,0.099618948,0.114209631,-0.096290336,0.372384847,0.384383287,0.981793118,0.733438745,1.346519099,0.061727384,0.764223463,0.829585516,0.52422176,1.016947943,1.248088203,0.085445394,-0.726743778,-0.930503533,-1.077916788,0.982589131,0.145459803,-0.454712152,-0.861290496,-0.345377653,0.866852653,-0.915561726,1.720011517,-0.125467492,0.881105421,0.049199709,-0.12753756,0.337457993,-0.185791853,0.280268008,1
-0.093856877,-0.308233629,-0.52465115,0.059999858,-0.584659879,-0.900503863,1.195697156,0.71134774,0.568074884,0.276586221,1.238250671,0.040720613,0.163095346,0.188293465,-0.715443418,0.062032426,0.077872114,0.091115814,-0.232435299,0.588661759,0.396591948,1.000477208,0.657789329,1.704738979,0.061727384,0.688459911,0.564547135,0.315073512,0.739473019,1.067932957,0.422638284,0.017491783,0.151393724,-0.746149736,1.034218103,0.094774452,-0.454712152,-0.424388888,-0.142799283,0.840915463,-0.933202162,1.971453798,-0.179353937,0.428636322,0.033726626,0.265142127,0.385575481,-0.124296084,0.007266366,-1
-0.01706658,-0.363812119,-0.38064801,-0.080481768,-0.925951669,-0.864374361,0.98589788,0.71134774,0.748639739,0.218624698,0.971349623,0.018428778,0.158860535,0.200799832,0.568067697,0.043899454,0.069627436,0.068440581,-0.376759514,0.535478912,0.448390008,1.036756994,0.448437903,0.911510014,-0.035811657,0.525242727,0.371796664,0.152343559,0.549771747,0.800496497,-0.129385578,-0.322666667,0.057020053,-0.867946018,0.953272178,0.056909512,0.306995698,0.121888363,-0.142799283,0.882041898,-0.861602742,2.262217519,-0.235312938,0.526790995,-0.055941162,0.013129149,0.43777649,-0.112379949,-0.333037764,1
-0.635419379,-0.756339629,-0.493503327,-0.23171361,-1.142055871,-0.75163916,1.0434034,0.12160534,0.949704558,0.341107821,0.98740826,-0.036062374,0.154371983,0.028667307,1.242450088,0.031114538,0.055766817,0.050573071,-0.485332483,0.496478157,0.508553548,1.092990662,0.214281725,0.184493759,-0.035811657,0.258886489,0.005278592,0.018047642,-0.010269719,0.470681075,-0.374458221,-0.196793842,-0.829526456,-0.247466218,0.703688906,0.033355731,0.306995698,0.121888363,-0.142799283,0.932539476,-0.69868812,1.654297467,-0.292604295,0.346042757,-0.034253479,-0.048397731,0.516452326,-0.061523587,1.010168231,1
-0.046764485,-0.383142827,-0.471471766,-0.040116772,-1.866117821,-0.7969149,1.803424427,0.12160534,1.479501747,0.024629691,1.422895209,-0.078994797,0.150415703,0.097097793,-0.515088729,0.027399109,0.044176472,0.041107118,-0.51844526,-0.13107944,0.608059537,1.16609443,-0.114102053,-0.109083068,0.126753412,-0.069816839,-0.153888796,0.025404838,-0.328225382,0.002541257,-0.336438127,-0.668654968,-0.165432174,0.196100267,0.785932042,0.066599359,1.068170513,0.121888363,-0.142799283,1.03246872,-0.52539677,1.684614647,-0.350635852,-0.299144662,-0.011551168,0.054213797,0.587097238,0.023166087,1.051876816,-1
0.048056682,-0.327337408,-0.499426263,-0.072543865,-1.464418003,-0.789254165,2.231864298,0.71134774,1.459913657,0.143379476,1.529781281,-0.045969856,0.153406577,0.512757245,-1.264811425,0.026870906,0.035214865,0.047541335,-0.400637652,0.301474384,0.753483055,1.248268145,0.042814227,0.671282369,0.321831494,0.07949063,0.082247387,0.127115368,0.015303258,0.308483977,-0.292104605,-0.347314167,-0.09347274,-0.164800746,1.010349433,0.096265197,0.306995698,0.340639649,-0.345377653,1.154382398,-0.342766365,1.258133732,-0.408223289,-0.046575932,-0.045921706,-0.102127403,0.597918568,0.287661727,0.991209784,-1
1.21030539,0.28238929,-0.524198497,-0.135052505,-1.415681046,-0.709015059,2.349285327,0.71134774,1.9783193,0.309965078,1.717531933,0.006044425,0.159053512,0.649389742,-0.091901619,0.016636971,0.034497936,0.045532137,-0.34377866,0.556752051,0.843141855,1.322460307,0.421162828,1.325421711,0.54942259,0.430636938,0.168033362,0.14515872,0.161623503,0.952639391,-0.069844018,0.307275437,1.057819235,-0.840330396,0.922917455,0.0270946,1.068170513,0.340639649,-1.01989684,1.219980395,-0.176738724,1.14772504,-0.46403425,0.016865503,-0.00787314,-0.477624538,0.617723645,0.454842265,0.967511725,1
-0.799606366,-0.826539438,-0.624371414,-0.81185904,-1.60386682,-0.45627881,1.621950445,0.12160534,1.406390082,-0.11538991,1.059233426,-0.035649562,0.147622466,0.393071535,1.004411303,-0.004455139,0.015140865,0.020692232,-0.481902474,-0.269354842,0.932028932,1.395201278,0.02168112,0.02644429,0.614448617,0.013592124,-0.205702695,0.123353054,-0.540478847,0.399996,-0.108980298,-0.778492573,-1.110131888,-0.234966798,0.959498787,0.013677889,0.306995698,0.340639649,-0.345377653,1.265681369,-0.015899447,0.959757578,-0.517032457,-0.187822899,-0.097667756,-0.331536151,0.736009634,0.590104583,0.992157706,1
-0.581963151,-0.662698425,-0.400316382,-0.715022069,-1.299144384,-0.544595444,1.777238218,0.12160534,1.488506935,-0.064199922,1.207647187,-0.065784821,0.145520649,0.442223841,-0.184609832,-0.006561949,0.007971579,0.013630141,-0.453275094,-0.265809319,1.038819987,1.49134271,-0.148923457,-0.083489097,0.581935604,-0.146912172,-0.263865828,0.303555117,-0.858686709,0.13660267,-0.263153524,-0.34009571,-0.836375524,-0.063861464,0.952493851,-0.004956432,0.306995698,0.340639649,-0.142799283,1.374493213,0.196823468,0.651903755,-0.565737513,0.101853085,-0.015229196,-0.092254942,0.929160173,0.672808235,1.062303962,1
-0.418624676,-0.488781325,-0.384275899,-0.640555822,-1.372170477,-0.596077029,1.799906193,0.12160534,1.588233282,-0.086315572,1.249697527,-0.093030397,0.142531681,0.212065888,-1.038961573,-0.011651906,0.021234757,0.014700517,-0.329399008,-0.620361633,1.135069303,1.591474919,-0.335957375,-0.168930555,0.581935604,-0.384610452,-0.020589458,0.60699268,-0.730844243,-0.198290795,-0.221401182,-0.696010824,-0.571905199,-0.335697812,0.927068528,0.037827968,-0.454712152,0.340639649,-0.142799283,1.470958243,0.444827256,0.440128501,-0.60955726,-0.083683186,0.109823758,-0.375453418,1.038870768,0.78118832,1.154252431,-1
-0.260589398,-0.447583822,-0.313700975,-0.612842008,-1.143714391,-0.535284811,1.711368099,0.71134774,1.364762165,-0.082971124,1.276761612,-0.048446727,0.15015496,0.643121014,0.691760534,-0.010481456,0.035334353,0.030355517,-0.043916741,-0.106260777,1.24615114,1.684351171,0.180966203,0.412822278,0.711987659,0.16334352,0.442122319,0.923558948,-0.191144026,0.66389338,-0.00827937,-0.754707866,-0.493371839,-1.055098041,0.932776254,-0.004061984,-0.454712152,0.941604722,-0.142799283,1.592783095,0.678303626,0.487497911,-0.648343657,0.122202224,0.112613986,-0.173436659,1.135514096,0.899853165,1.346680672,1
-0.05334045,-0.143038527,-0.394996303,-0.555833925,-0.718979567,-0.518287449,1.600441727,0.71134774,1.007534588,-0.184553876,1.0900698,-0.099635385,0.143914571,0.665355912,0.28867421,-0.015781494,0.042862103,0.021547337,0.057532365,0.053287764,1.282483867,1.74874779,-0.101293596,0.122030178,0.777013686,-0.179664124,0.368434034,1.134809956,-0.574887195,0.105608911,-0.060775004,-0.420817445,-0.074045757,-0.608985316,1.054454585,0.012932516,-0.454712152,0.668165614,0.104301805,1.633643052,0.87961214,0.371143188,-0.681948665,0.162900503,0.043746081,-0.587959873,1.237942412,0.919075026,1.496452406,-1
0.327004857,0.107598445,-0.198886428,-0.710750364,-0.585330453,-0.341766387,1.831179767,0.71134774,1.437053143,-0.097688154,1.135044816,-0.081471667,0.144006809,0.358792069,-0.944766741,-0.020691382,0.055886305,0.033154043,0.370322779,0.024923579,1.283394501,1.80643265,0.033592815,0.363699866,1.167169851,-0.091766566,0.84793303,1.493667791,-0.050655182,0.11359329,0.499724897,-0.189650501,0.236992335,-0.698278403,1.145259309,0.075245684,0.306995698,0.668165614,-0.720110534,1.651941207,1.005170544,0.643055721,-0.710668364,0.185643658,0.056428937,-0.414773101,1.27210787,0.942694508,1.380805877,-1
-0.633510228,-0.594407715,-0.258639255,-1.120552821,-0.53980816,-0.04536751,2.111451011,1.301097217,1.554356295,0.454014544,1.411318367,-0.024090833,0.157410303,0.593505984,0.218690777,-0.02208992,0.053496543,0.050262124,0.768335718,0.333384092,1.288642218,1.829107516,0.79242194,0.768691319,1.622352042,0.709077857,1.537756348,1.758787855,0.989334957,1.39284729,1.975776569,-0.385289574,-0.661218225,-1.374207793,0.925511876,0.055567841,0.306995698,0.668165614,-0.720110534,1.671927056,1.051865818,0.579131161,-0.734206674,0.985245134,-0.010663368,0.028500025,1.308178972,0.958440829,1.559015283,1
-0.246588957,-0.204096551,-0.217172131,-0.986287891,-0.539076158,-0.136662677,2.3118654,1.301097217,1.608172358,0.640073779,1.523948177,-0.05629015,0.154805112,0.602890139,-0.243818176,-0.036729549,0.036409745,0.036454868,0.918464563,0.524842342,1.263808166,1.80298607,0.800932711,0.74871876,1.914969166,0.720274684,1.591018166,1.763490748,1.087572065,1.230832508,1.972951222,-0.569265816,-0.25297643,-1.240301753,1.005420034,0.080761443,0.306995698,0.340639649,-0.884844593,1.635153094,1.115163856,0.47887238,-0.753155754,1.345544602,0.059092336,0.073901998,1.326214522,0.900988035,1.623474004,-1
-0.986703165,-0.782726356,-0.096766975,-1.069331014,-0.316778098,-0.159543966,2.93052558,1.301097217,2.142434289,0.912573388,2.00897047,-0.034411127,0.159302671,0.784915965,0.847321069,-0.056909308,0.029479436,0.027706486,1.125584323,0.734028208,1.242632082,1.757092141,1.257282611,0.993881436,1.849943138,1.178111462,1.646920816,1.740202809,1.222809566,1.886018053,3.548587636,-0.93884999,-0.958047202,-1.526975494,1.11775845,0.050350232,-0.454712152,0.607468141,-1.01989684,1.598690024,1.166009821,0.88848096,-0.767515603,1.491579602,0.124282213,0.196108307,1.235424241,0.850840967,1.581765419,-1
0.776503855,0.64842785,-0.033554554,-0.547724593,0.168948307,-0.326784951,2.663291149,1.301097217,2.15700535,1.148998652,1.937781692,-0.055051715,0.157267895,0.940043607,0.720574273,-0.080630429,0.004984377,-0.00126543,1.159620564,1.028306629,1.249731935,1.682355782,1.270666348,0.976703632,1.817430125,1.229705652,1.503473077,1.673421725,1.019803396,1.804431541,1.468783846,-0.510251616,0.607805004,-1.372202377,1.028510378,-0.017478695,0.306995698,0.941604722,-1.01989684,1.569377445,1.199215349,0.903260822,-0.777582302,1.429335175,0.3227689,0.534841456,1.021788039,0.766718728,1.780829117,1
-0.434534268,-0.163637293,-0.055832799,-1.106501323,0.417997689,-0.355535962,2.663303463,1.301097217,2.078160922,0.833641009,1.863443472,-0.119863161,0.139644191,0.808531609,0.374561379,-0.102862978,-0.015806552,-0.033657767,1.160544028,1.099217092,1.240131699,1.600182067,0.849560853,0.751739575,1.68737807,0.780402138,1.421114564,1.654974565,0.880606372,1.427969975,0.58745016,-0.989918566,-0.40193629,-1.214103695,1.079879908,0.000261178,-0.454712152,0.607468141,-0.884844593,1.522122016,1.242797605,0.723686921,-0.783503889,1.158811323,0.202281774,0.02182719,0.778614368,0.673233811,1.740068455,-1
-0.827182991,-0.414763394,0.213433175,-1.103104021,1.192890222,0.049437294,2.959276581,1.890839617,2.248323529,1.262192181,1.931829435,-0.095094455,0.140471507,0.988939107,-1.129543237,-0.12273662,-0.035641576,-0.043978825,1.357241838,1.127581277,1.243650756,1.514743172,1.079825425,1.038251124,1.784917111,0.983079505,1.499146608,1.674219494,1.010483243,1.53907563,1.783408845,-0.316842033,-0.779440803,-1.272270842,1.095965316,0.009951025,-0.454712152,0.941604722,-1.01989684,1.494719197,1.219968804,0.869653443,-0.785872524,0.9218037,0.165121008,0.497513614,0.574642499,0.644152767,1.654755442,1
-0.061401309,0.27967728,0.377781535,-0.740335951,1.174411027,0.249918093,2.817595575,1.890839617,2.924364693,1.371129802,2.042406556,-0.066197632,0.143870257,1.219671992,0.60920658,-0.147424112,-0.07423623,-0.062145322,1.48599909,1.333221619,1.133232602,1.398647857,1.635208212,1.265885056,1.719891084,1.397855358,1.581531053,1.658633466,1.18845446,2.074264923,1.921083443,0.063584955,-0.056456328,-1.443849817,1.089998148,-0.039243581,-0.454712152,1.692811062,-1.01989684,1.34495857,1.12450291,0.524494907,-0.784540167,1.304846323,0.207735402,1.22467919,0.398370513,0.562229339,1.75807898,1
-0.908427973,-0.521925168,0.317214214,-0.817976529,1.180031569,2.323941318,2.297146872,1.890839617,2.261920778,1.0399711,1.680358761,-0.118624726,0.132809788,0.987674896,0.320669756,-0.182687672,-0.118088361,-0.102849519,1.403942726,1.109853661,1.025669824,1.259877676,1.490542028,1.153418524,1.42727396,1.276317993,1.531752885,1.588321519,1.171658008,1.913118825,2.175050695,-0.3758458,-1.060989579,-1.433953743,1.059124542,-0.045057489,-1.215886967,1.943413498,-0.884844593,1.179564567,0.974040361,0.41453122,-0.779950937,1.252177962,0.120731014,1.036411809,0.147506212,0.419377577,1.37796211,1
0.204182809,0.577677863,0.352165519,-0.092818126,1.216749371,2.255665071,2.391161097,1.301097217,2.251012698,0.849549013,1.891769499,-0.141329372,0.132375575,1.046851673,0.355922952,-0.217609099,-0.152261956,-0.135809932,1.370961873,0.808484194,0.90602186,1.126368065,1.785221122,1.246748372,1.297221905,1.528764517,1.468645216,1.511208844,1.136672404,1.901976086,2.162807527,0.122300776,0.057481898,-1.409623376,1.049784628,-0.118700324,-1.215886967,1.943413498,-1.01989684,1.016879758,0.865084722,0.353986808,-0.772845032,2.208587512,0.146984524,1.254726968,-0.122210344,0.285888493,1.147616975,1
0.467009264,0.938526871,0.352580813,-0.032925108,1.249453962,2.369416052,1.583508471,1.301097217,1.728125107,0.706257881,1.275583617,-0.190866783,0.115693671,0.783761697,0.293478011,-0.24884511,-0.189422754,-0.183444665,1.187984098,0.648935652,0.819527125,0.991770059,1.42990067,1.001773472,1.102143823,1.238633518,1.367645283,1.431496036,1.030947789,1.649789842,1.032041095,0.090932464,0.516123792,-1.146960883,0.965984839,-0.198007992,-0.454712152,1.692811062,-1.131945682,0.87777825,0.789334611,0.201487228,-0.763222452,1.727390217,0.10348233,1.196659954,-0.383964034,0.118920744,0.766552183,1
-0.439413209,0.250122011,0.470824216,-0.332073891,1.237752179,2.495301439,1.447245545,1.301097217,1.624687604,0.483643049,1.013659935,-0.258980723,0.090738667,0.504858102,-0.18771956,-0.272158074,-0.20280542,-0.219030191,1.091943852,0.365293801,0.713368883,0.877488734,0.893316028,0.722857711,1.004604782,0.716723267,1.346445152,1.369462166,1.060309355,1.118724114,0.348097971,-0.374117084,-0.233067949,-1.123943945,0.720552641,-0.207250615,-1.215886967,1.692811062,-1.131945682,0.740586502,0.761317446,-0.18416207,-0.751971436,1.448487307,-0.074077645,0.521001995,-0.596239063,-0.013929976,0.154194333,1
-1.039523009,0.021276321,0.800046265,-0.099962994,1.298032234,2.529052482,1.553607008,1.301097217,1.663696894,0.605756727,1.112773951,-0.226781406,0.090863922,0.471044919,0.890520556,-0.285579235,-0.207465456,-0.228149318,1.222284185,1.38994999,0.62881889,0.772640153,1.119130635,0.782915762,1.167169851,0.901002324,1.310100217,1.288488687,1.081774291,1.130231485,0.351830219,0.182471974,-0.461337461,-1.12985606,0.68033912,-0.22439419,-0.454712152,0.941604722,-1.131945682,0.6288434,0.696981735,-0.052890196,-0.739240023,1.126492101,-0.113901811,0.343437842,-0.68934334,-0.066417714,0.324820359,1
-1.30680415,-0.399135004,1.865822986,0.46775254,1.172772982,2.496849966,2.279385072,0.71134774,1.73757935,0.62714807,1.606727337,-0.258980723,0.089398535,0.46351313,1.753368732,-0.300645028,-0.22037017,-0.242129987,1.306847094,1.202037263,0.588025602,0.645479503,1.215811638,0.822211868,1.297221905,1.040888674,1.251612923,1.187733509,1.082679405,1.079177579,0.293997819,-0.215003258,-0.876890168,-1.052975054,0.662697059,-0.218133058,-0.454712152,0.941604722,-1.131945682,0.552586284,0.640947407,0.263792725,-0.725472333,1.391030913,-0.094877528,0.572579677,-0.73113137,-0.138694747,0.69735385,-1
-0.632449589,0.596490908,1.886369824,1.721484645,1.027283875,2.355559495,2.991816719,0.71134774,1.932317827,1.093202756,2.245203041,-0.306866887,0.086663324,0.494904374,-0.845951862,-0.31768558,-0.26613411,-0.259214149,1.352888365,1.269402203,0.576758444,0.501630153,1.204018383,1.164489069,1.362247933,1.035068297,1.215522995,1.069919879,1.146564209,0.966817159,0.14052221,0.599034022,-0.185822154,-0.869642392,0.948342778,-0.193237606,-0.454712152,0.607468141,-1.01989684,0.476640058,0.626419988,0.249145418,-0.710816404,1.490382593,-0.06405819,0.934607694,-0.782515675,-0.179833785,0.634790974,-1
0.203970681,1.415557271,1.705402923,2.613039463,0.834450149,2.521715151,2.130328091,0.71134774,1.833647877,0.919320618,1.811595468,-0.273429135,0.098025556,0.830519314,0.816967036,-0.336760915,-0.303414396,-0.27557476,1.387056529,1.233946971,0.590093821,0.34617127,1.812936117,1.799913766,1.329734919,1.555696092,1.280506476,0.913759202,1.450682555,1.626683941,0.488004941,0.678908614,0.519150353,-1.336847259,0.983367458,-0.235425708,0.306995698,0.340639649,-1.626889903,0.39620812,0.620193952,0.274042052,-0.695568316,1.327589479,-0.085872701,0.987770175,-0.852956411,-0.152100399,0.385487391,1
0.645196691,1.554597449,1.280610699,2.946480086,0.666396972,2.558190619,1.991340293,0.71134774,1.731000092,0.988273126,2.010592582,-0.33824058,0.082973083,1.007314863,0.879263217,-0.375943981,-0.356108646,-0.323729732,1.108566203,1.265856679,0.557851226,0.180372649,1.580607302,2.40314683,0.972091768,1.363327698,1.058110398,0.642493368,1.326836041,1.457746505,0.341226449,1.284908476,0.645450312,-1.403170437,0.998155656,-0.281489748,1.068170513,0.340639649,-1.694416027,0.285886235,0.644060425,0.143418751,-0.67972807,1.063050667,-0.223481682,0.365564965,-0.95626949,-0.30750666,-0.007900392,1
5.504410262,4.392282756,0.886884553,3.071433618,0.181597086,2.495564205,0.519849856,0.71134774,0.604912881,0.130504809,0.971306295,-0.388603615,0.068353395,0.426029325,1.772118693,-0.409676952,-0.389206848,-0.373541097,0.773612655,1.216219355,0.534205627,0.048677027,1.369276233,2.823841229,0.614448617,1.161538185,0.687317723,0.362294499,0.924525423,1.287784881,-0.087668117,4.35902603,3.587591782,-1.691688354,0.99244793,-0.424452255,0.306995698,0.668165614,-1.626889903,0.176807913,0.720848209,0.034098901,-0.663591745,0.923000708,-0.271549704,0.221645249,-0.955112492,-0.424611059,-0.232557993,-1
-0.512173075,-0.275284737,-0.110350374,0.235087713,-0.630197529,-0.77169014,-0.132293349,0.71134774,-0.107474212,0.167721517,0.272625596,-0.507493401,-0.056092565,0.589229246,-1.386712874,-0.440468792,-0.42421686,-0.427926974,0.361351987,-0.209080949,0.45524291,-0.039664252,-0.13531976,0.290102843,0.28931848,-0.134827491,-0.059955574,0.153229968,-0.291000812,-0.093383891,-0.239643851,-0.371747794,-0.405611399,-0.132079206,0.619889118,-0.423408733,1.068170513,0.340639649,-1.694416027,0.060268208,0.828766175,-0.345864742,-0.647307379,-0.270416465,-0.44733408,0.652310052,-0.891613742,-0.567179103,-0.989000043,1
-0.30662115,-0.177990061,0.105180555,0.367581018,-0.629286367,-0.748253414,-0.41334564,1.301097217,-0.160634757,0.012627594,0.133045439,-0.472404402,-0.051954267,0.211903727,1.228345965,-0.437539665,-0.431266657,-0.423400299,0.454489917,-0.084987639,0.411470771,-0.071953261,0.1314413,0.209614645,0.354344508,0.085360333,0.055752626,0.265345957,-0.193545521,0.255349521,-0.212471692,0.366005865,-0.094740358,-0.568332808,0.494578598,-0.431011536,1.068170513,0.607468141,-1.75081147,0.042947139,0.926307414,-0.26084503,-0.631319093,0.08509497,-0.480816818,0.64063259,-0.871128079,-0.548808395,-0.401288175,1
-0.44832258,-0.297955987,0.028948194,0.44151208,-0.802765567,-0.647287344,-0.426859173,0.71134774,-0.397773664,-0.301096714,-0.030817652,-0.510795895,-0.057658576,-0.151684836,-0.919494926,-0.44215544,-0.429474336,-0.428560828,0.466231101,-0.173625717,0.318833119,-0.118209988,-0.068367234,0.259680492,0.354344508,-0.113321691,0.004470351,0.367598181,-0.409657631,-0.129879311,-0.089970251,-0.419754343,-0.432074154,-0.023017485,0.025766777,-0.399407728,0.306995698,0.607468141,-1.75081147,-0.026026246,1.010358907,-0.243385667,-0.616219046,0.13776333,-0.494387474,0.417439588,-0.887257986,-0.534835308,-0.036338063,-1
-0.001793372,-0.025553399,0.007821395,0.677277041,-0.715555029,-0.647037842,-0.570830549,1.301097217,-0.410013425,0.111911038,-0.117566789,-0.468276284,-0.048631104,-0.001176799,1.303067533,-0.444070177,-0.421110169,-0.421361202,0.59023911,0.06037881,0.233295321,-0.167369098,0.500280849,0.762998807,0.614448617,0.388907794,0.418700604,0.550188625,0.188222089,0.680441259,0.205574939,0.242857045,0.153015096,-0.99368259,-0.010036228,-0.436229146,-0.454712152,0.941604722,-1.75081147,-0.059691298,1.020735635,-0.003096927,-0.602451355,0.557913208,-0.541567696,-0.016214646,-0.92993078,-0.449649129,0.448998189,1
0.53276891,0.331784519,-0.102922675,0.735468756,-0.874189447,-0.538229287,-0.786575639,0.71134774,-0.631803596,-0.117049981,-0.423544756,-0.502952472,-0.059071368,-0.460171522,-0.23667856,-0.448007691,-0.426367646,-0.437171676,0.511480832,-0.070805546,0.10781313,-0.235393696,0.093557371,0.267851457,0.711987659,0.053940162,0.128178844,0.588097391,-0.419983778,0.035926576,-0.05338027,0.594589647,0.894060672,-0.077550025,-0.547859639,-0.455757913,-0.454712152,0.941604722,-1.75081147,-0.133550113,1.038376072,0.032039567,-0.59046014,0.574671323,-0.527870212,-0.007890283,-0.99703664,-0.340276032,0.307757757,1
1.321036148,0.61065735,-0.19536472,0.459876935,-1.243066938,-0.629132378,-0.667963687,0.71134774,-0.60843725,-0.117409704,-0.48055698,-0.525244306,-0.067192269,-0.392848857,-1.253311638,-0.443692031,-0.418839896,-0.435766434,0.582851399,-0.042441361,0.005251118,-0.294711146,-0.199006721,-0.010098081,0.939578755,-0.169355151,0.401498459,0.810467909,-0.14145242,-0.519918073,-0.224819502,1.364772635,1.544103064,0.511394018,-0.300351905,-0.401941996,-0.454712152,0.607468141,-1.694416027,-0.164461559,0.991680798,-0.002064893,-0.580393442,0.131778289,-0.53243604,-0.401090452,-1.077413943,-0.191324344,0.14092342,-1
-0.212436367,-0.472272454,-0.43964841,-0.26438124,-1.765552097,-0.99931873,-0.462023913,0.71134774,-0.314077377,0.601128944,-0.086253801,-0.475706896,-0.048572975,-0.100845838,-0.130602492,-0.436711347,-0.410475729,-0.417516219,0.808704283,0.418476648,-0.087818699,-0.365819526,0.484832869,0.991969955,1.069630809,0.394284244,0.928640482,0.988316064,0.681444836,0.792120675,-0.093039763,-0.506817137,-0.428595575,-0.731930429,0.026026219,-0.40730868,0.306995698,0.340639649,-2.368935214,-0.180006108,0.891026541,0.192322009,-0.572399299,0.603399519,-0.52977264,-0.715461078,-1.09721902,-0.071311841,0.295434766,-1
-0.176374626,-0.398903569,-0.480942977,-0.308173944,-1.623687164,-0.97397836,-0.748985077,1.301097217,-0.347100987,0.383623146,-0.328755469,-0.455891931,-0.048122772,-0.064096515,0.878484705,-0.438716118,-0.423141467,-0.424231485,0.813057756,0.734028208,-0.156640973,-0.471393703,0.557132121,1.06309764,0.711987659,0.475473571,0.919477531,0.954785174,0.701783282,0.870473756,-0.091051556,-0.486272859,-0.241508909,-0.856927986,-0.204358339,-0.417594825,0.306995698,0.340639649,-2.368935214,-0.225618256,0.745752355,0.107330702,-0.56706987,0.46334956,-0.462680335,-0.836900011,-1.069246901,-0.039180834,0.054662484,1
-0.217951692,-0.469433904,-0.396829675,-0.41424051,-1.667049286,-0.871348961,-0.622793093,0.71134774,-0.633255713,0.665337002,-0.223651283,-0.486027189,-0.050547867,0.189438494,0.250273784,-0.446663174,-0.438316455,-0.435790353,0.75949685,0.457477403,-0.295612885,-0.581140055,0.494138881,1.018008753,0.484396563,0.391620681,0.870650235,0.909706342,0.65811643,0.687873327,-0.240829799,-0.713403351,-0.414455246,-0.97612764,0.011756906,-0.398513281,0.306995698,0.121888363,-2.368935214,-0.309736473,0.543406168,-0.432356758,-0.563961037,0.402302142,-0.410173314,-0.889265088,-1.067545434,0.051821555,0.033808192,1
0.356278505,-0.04816432,-0.466242091,-0.44097233,-1.484130851,-0.784450575,-0.305466059,1.301097217,-0.339064451,0.871168828,0.221435644,-0.463735355,-0.048463641,-0.148815061,-0.20010061,-0.454994377,-0.460541241,-0.445656949,0.701450548,0.549661004,-0.43335004,-0.68707703,0.704877749,1.315949991,0.029214371,0.569191507,0.97282147,0.86990657,0.90213856,0.978533657,0.082131716,-0.697425512,0.29461491,-1.16293367,0.043927722,-0.433247654,1.068170513,-0.260325423,-2.368935214,-0.390168411,0.266347542,-0.659498902,-0.562924759,0.31731456,-0.334076181,-1.22271335,-0.987984835,0.145590189,0.05276664,-1
-0.111463491,-0.410773097,-0.440363433,-0.827384797,-0.95090626,-0.731793561,-0.419680219,1.301097217,-0.363468269,0.730266935,0.112708109,-0.491393742,-0.054124411,-0.250322595,0.622487855,-0.467029004,-0.479181383,-0.467333564,0.51491084,0.244746014,-0.600304636,-0.788479031,0.573747582,0.937680073,-0.360941794,0.410462919,0.964704478,0.752004299,1.020529169,0.69409889,-0.016301958,-0.743304811,-0.29953437,-1.505067078,-0.467432598,-0.468429251,1.829878363,-0.861290496,-2.368935214,-0.539307256,-0.04702963,-0.770238981,-0.563664958,0.459758536,-0.39470023,-1.506432307,-0.869358553,0.164244614,0.018641434,1
